,Wolves,Sheep,Grass
0,10,50,180
1,10,52,166
2,10,54,163
3,11,59,165
4,13,61,168
5,13,64,159
6,14,72,153
7,14,69,143
8,14,73,129
9,14,68,130
10,14,69,124
11,15,69,113
12,15,76,102
13,15,80,103
14,15,69,102
15,15,63,107
16,15,60,95
17,15,47,99
18,15,44,102
19,16,47,102
20,16,46,103
21,16,40,88
22,16,34,100
23,16,32,110
24,16,33,131
25,16,33,121
26,16,34,152
27,16,37,143
28,17,40,153
29,18,32,175
30,18,31,176
31,18,29,200
32,18,29,191
33,18,31,203
34,18,29,210
35,18,28,197
36,18,28,198
37,19,28,221
38,19,30,216
39,19,31,220
40,19,26,214
41,18,30,218
42,19,33,229
43,20,35,235
44,20,28,228
45,20,29,240
46,18,28,230
47,18,25,221
48,18,30,217
49,16,29,220
50,16,30,216
51,16,34,224
52,15,38,212
53,14,38,221
54,13,37,206
55,13,39,222
56,13,39,208
57,13,42,204
58,14,46,194
59,14,47,194
60,14,45,190
61,13,45,181
62,13,43,179
63,13,44,164
64,13,40,171
65,13,37,161
66,12,36,177
67,12,39,177
68,12,42,165
69,12,41,167
70,14,42,166
71,13,45,153
72,11,47,164
73,11,49,157
74,10,46,157
75,11,44,147
76,9,42,149
77,9,48,171
78,9,44,170
79,9,45,154
80,10,46,155
81,10,50,155
82,10,49,160
83,9,43,170
84,9,50,165
85,9,49,146
86,9,53,152
87,9,57,139
88,9,57,153
89,9,58,151
90,9,61,158
91,9,53,151
92,9,57,139
93,9,48,143
94,9,48,146
95,9,47,157
96,9,43,143
97,9,39,148
98,10,32,157
99,10,30,151
100,11,29,173
101,11,29,174
102,11,30,175
103,11,29,167
104,11,24,175
105,12,24,183
106,12,26,208
107,12,25,213
108,11,23,215
109,11,23,208
110,11,20,225
111,12,22,219
112,14,23,235
113,14,25,245
114,14,27,236
115,14,23,241
116,14,23,260
117,16,24,258
118,16,23,259
119,16,24,255
120,16,25,249
121,17,28,247
122,19,29,247
123,20,29,234
124,21,31,234
125,20,30,232
126,20,31,222
127,18,35,203
128,16,38,202
129,17,43,194
130,19,45,176
131,19,49,178
132,19,49,163
133,19,51,155
134,18,46,163
135,18,45,160
136,18,49,161
137,20,47,153
138,20,48,150
139,20,45,159
140,20,48,147
141,21,43,153
142,23,45,164
143,22,39,149
144,23,39,165
145,24,38,155
146,26,39,143
147,26,36,166
148,28,31,152
149,29,33,158
150,31,33,164
151,31,30,180
152,31,25,168
153,32,24,173
154,32,25,188
155,33,25,180
156,35,23,193
157,34,26,195
158,35,21,188
159,33,20,202
160,33,22,207
161,33,18,205
162,34,22,209
163,32,22,217
164,32,26,223
165,29,20,217
166,29,22,230
167,31,22,235
168,30,23,250
169,30,25,250
170,29,25,239
171,29,24,244
172,30,27,259
173,30,31,252
174,29,30,257
175,29,25,246
176,28,21,246
177,28,20,241
178,26,21,243
179,26,24,240
180,25,20,239
181,26,23,241
182,26,26,245
183,23,25,249
184,19,27,245
185,19,25,242
186,19,26,238
187,19,27,233
188,20,28,231
189,22,32,222
190,22,33,229
191,23,32,224
192,23,30,224
193,23,32,214
194,23,35,213
195,24,35,224
196,25,35,221
197,25,34,212
198,24,33,213
199,24,30,212
200,24,29,204
201,24,27,198
202,24,27,192
203,24,29,182
204,24,29,191
205,24,29,192
206,25,31,185
207,26,33,201
208,26,28,204
209,27,27,194
210,27,24,208
211,28,23,196
212,27,23,200
213,28,20,203
214,28,20,213
215,28,21,209
216,28,19,225
217,27,21,228
218,27,21,223
219,26,20,243
220,27,19,237
221,27,19,250
222,27,19,258
223,26,19,256
224,26,18,260
225,25,20,254
226,23,19,262
227,20,19,259
228,20,20,260
229,20,21,252
230,21,20,261
231,21,20,252
232,22,23,258
233,22,24,257
234,20,24,258
235,20,21,260
236,20,22,255
237,21,23,259
238,21,26,253
239,20,27,252
240,20,28,242
241,16,30,246
242,17,32,243
243,17,36,228
244,17,40,226
245,16,42,219
246,16,44,220
247,17,45,210
248,18,50,204
249,18,51,190
250,18,48,185
251,18,49,186
252,19,51,178
253,19,52,163
254,19,50,154
255,20,54,151
256,19,57,143
257,18,51,141
258,18,49,140
259,18,46,136
260,19,41,137
261,19,41,138
262,19,41,130
263,19,42,132
264,20,35,140
265,19,32,146
266,18,32,160
267,18,34,170
268,18,33,173
269,21,37,160
270,21,34,165
271,21,34,173
272,23,31,198
273,23,29,192
274,23,26,219
275,21,27,219
276,23,27,212
277,23,27,230
278,21,31,223
279,22,28,233
280,22,27,236
281,21,28,234
282,21,30,234
283,21,31,223
284,19,30,223
285,18,28,212
286,18,28,210
287,18,30,217
288,15,31,232
289,15,33,232
290,15,32,218
291,15,36,221
292,15,38,210
293,16,38,204
294,15,37,206
295,15,41,198
296,15,40,201
297,13,39,208
298,13,35,202
299,13,30,191
300,13,31,198
301,14,32,193
302,14,34,182
303,14,34,177
304,13,33,177
305,13,41,181
306,13,45,184
307,12,49,186
308,12,44,180
309,13,44,181
310,13,45,181
311,13,49,166
312,14,50,167
313,14,50,167
314,15,48,169
315,17,43,167
316,17,42,162
317,15,44,163
318,15,38,155
319,14,39,158
320,15,42,172
321,14,46,161
322,15,42,177
323,12,43,180
324,12,47,170
325,12,41,178
326,12,40,164
327,12,36,161
328,12,35,164
329,12,39,179
330,12,39,167
331,12,39,168
332,14,35,172
333,16,39,172
334,16,37,185
335,15,36,191
336,15,38,183
337,15,36,186
338,15,44,187
339,15,42,191
340,15,41,181
341,17,43,164
342,15,43,166
343,15,46,174
344,15,45,166
345,15,42,166
346,15,42,151
347,15,43,152
348,15,41,151
349,15,38,160
350,15,40,150
351,15,36,150
352,15,35,168
353,16,30,167
354,16,33,165
355,16,31,154
356,17,27,160
357,17,29,163
358,17,29,163
359,17,34,156
360,17,32,176
361,17,33,169
362,17,35,189
363,17,36,189
364,17,37,172
365,17,36,192
366,18,32,185
367,18,30,207
368,18,30,198
369,19,31,196
370,17,34,202
371,18,37,189
372,18,42,199
373,19,43,186
374,19,45,181
375,18,44,180
376,18,43,177
377,18,40,176
378,20,44,168
379,21,44,182
380,21,39,184
381,21,35,182
382,22,38,173
383,22,39,165
384,22,35,172
385,23,37,181
386,23,32,181
387,24,33,176
388,24,32,183
389,24,30,170
390,23,33,172
391,23,33,185
392,21,37,180
393,22,38,179
394,22,34,168
395,22,34,186
396,23,34,189
397,23,29,180
398,24,34,197
399,24,37,181
400,24,40,185
401,23,44,174
402,23,45,190
403,22,42,185
404,22,38,179
405,22,36,171
406,24,35,188
407,24,29,189
408,24,24,183
409,25,22,198
410,23,22,204
411,25,21,211
412,26,19,204
413,27,20,222
414,28,20,228
415,28,19,228
416,29,20,221
417,29,19,225
418,29,20,227
419,30,20,242
420,31,20,236
421,30,20,249
422,32,19,248
423,33,19,239
424,32,21,253
425,29,20,253
426,29,19,252
427,27,20,249
428,28,19,247
429,28,25,243
430,28,28,232
431,27,29,232
432,27,33,230
433,26,32,232
434,27,31,230
435,27,32,227
436,27,30,228
437,24,33,216
438,25,32,219
439,25,33,210
