,Wolves,Sheep,Grass
0,30,30,199
1,31,28,201
2,34,29,201
3,34,28,198
4,35,28,197
5,35,25,197
6,36,23,196
7,36,21,196
8,36,20,200
9,36,19,209
10,38,18,216
11,40,19,219
12,42,19,225
13,43,19,227
14,46,20,234
15,47,21,229
16,46,20,235
17,44,17,242
18,43,14,241
19,42,16,245
20,43,15,249
21,42,13,244
22,43,9,262
23,46,8,260
24,48,7,269
25,52,7,277
26,56,7,295
27,56,5,291
28,59,5,305
29,56,3,306
30,54,3,305
31,55,4,308
32,57,4,312
33,49,4,316
34,46,4,325
35,46,4,340
36,44,3,340
37,47,3,338
38,43,3,350
39,45,3,352
40,36,2,355
41,31,2,353
42,33,2,361
43,28,1,362
44,25,1,365
45,21,1,368
46,18,1,367
47,17,1,369
48,16,1,374
49,12,1,374
50,11,1,378
51,12,1,377
52,11,1,379
53,12,1,378
54,11,1,378
55,12,2,379
56,8,2,380
57,7,2,381
58,6,2,380
59,4,2,383
60,2,2,383
61,1,2,382
62,2,2,383
63,2,2,382
64,0,2,381
65,0,2,380
66,0,2,379
67,0,2,378
68,0,2,378
69,0,3,377
70,0,4,375
71,0,5,372
72,0,7,371
73,0,8,366
74,0,9,363
75,0,9,360
76,0,9,357
77,0,8,354
78,0,8,353
79,0,9,351
80,0,9,348
81,0,8,344
82,0,8,341
83,0,8,340
84,0,8,338
85,0,8,335
86,0,10,333
87,0,11,329
88,0,12,324
89,0,12,322
90,0,12,319
91,0,12,313
92,0,12,308
93,0,14,303
94,0,17,308
95,0,17,304
96,0,17,304
97,0,17,300
98,0,16,295
99,0,17,291
100,0,18,287
101,0,18,282
102,0,21,279
103,0,23,273
104,0,24,269
105,0,26,259
106,0,26,257
107,0,25,244
108,0,27,251
109,0,28,243
110,0,29,245
111,0,28,238
112,0,30,241
113,0,33,235
114,0,35,233
115,0,31,230
116,0,32,235
117,0,32,224
118,0,32,229
119,0,31,221
120,0,31,215
121,0,31,221
122,0,31,204
123,0,32,205
124,0,33,218
125,0,34,212
126,0,37,199
127,0,36,209
128,0,36,198
129,0,34,186
130,0,33,186
131,0,34,189
132,0,35,186
133,0,34,174
134,0,33,171
135,0,32,168
136,0,32,164
137,0,32,173
138,0,33,176
139,0,34,171
140,0,35,159
141,0,37,162
142,0,37,163
143,0,37,172
144,0,41,176
