,Wolves,Sheep,Grass
0,10,50,203
1,10,52,195
2,10,52,180
3,10,55,175
4,10,54,164
5,10,53,152
6,10,54,145
7,10,53,134
8,10,55,132
9,10,55,124
10,10,54,118
11,5,54,115
12,5,50,114
13,6,40,110
14,6,36,108
15,4,37,110
16,1,37,112
17,1,36,119
18,1,36,119
19,1,31,118
20,1,29,123
21,1,29,117
22,1,23,155
23,1,23,167
24,1,23,161
25,1,21,195
26,1,20,185
27,1,20,191
28,1,20,199
29,1,21,219
30,1,23,223
31,1,24,213
32,1,23,222
33,1,23,215
34,1,22,215
35,1,23,220
36,0,23,207
37,0,23,201
38,0,24,205
39,0,24,204
40,0,26,202
41,0,26,197
42,0,26,199
43,0,26,197
44,0,27,190
45,0,26,187
46,0,26,191
47,0,28,189
48,0,28,201
49,0,26,191
50,0,26,204
51,0,27,205
52,0,26,197
53,0,26,201
54,0,27,203
55,0,25,205
56,0,26,203
57,0,27,206
58,0,29,212
59,0,29,224
60,0,28,217
61,0,29,208
62,0,30,211
63,0,30,208
64,0,31,209
65,0,33,204
66,0,34,210
67,0,33,202
68,0,33,202
69,0,31,209
70,0,31,211
71,0,33,215
72,0,35,212
73,0,36,198
74,0,36,201
75,0,36,204
76,0,35,195
77,0,36,205
78,0,34,201
79,0,35,204
80,0,34,210
81,0,33,203
82,0,31,204
83,0,32,209
84,0,30,210
85,0,29,202
86,0,30,214
87,0,31,205
88,0,30,219
89,0,31,208
90,0,31,214
91,0,31,206
92,0,31,204
93,0,31,200
94,0,30,204
95,0,30,195
96,0,31,190
97,0,29,200
98,0,29,205
99,0,30,203
100,0,30,194
101,0,30,197
102,0,29,203
103,0,28,204
104,0,29,194
105,0,31,188
106,0,32,190
107,0,31,188
108,0,31,190
109,0,30,178
110,0,29,179
111,0,28,181
112,0,28,197
113,0,27,191
114,0,29,199
115,0,29,200
116,0,29,214
117,0,28,204
118,0,29,211
119,0,27,199
120,0,27,205
121,0,26,216
122,0,25,216
123,0,26,203
124,0,27,208
125,0,28,202
126,0,27,211
127,0,29,198
128,0,28,197
129,0,29,196
130,0,29,198
131,0,30,200
132,0,31,206
133,0,34,205
134,0,35,191
135,0,38,197
136,0,40,193
137,0,39,184
138,0,38,182
139,0,39,178
140,0,36,178
141,0,34,175
142,0,34,173
143,0,33,167
144,0,34,171
145,0,35,163
146,0,35,171
147,0,33,174
148,0,33,180
149,0,33,180
150,0,34,193
151,0,35,187
152,0,36,173
153,0,37,173
154,0,39,175
155,0,40,169
156,0,41,164
157,0,37,158
158,0,38,160
159,0,40,165
160,0,37,164
161,0,36,156
162,0,35,149
163,0,33,164
164,0,33,154
165,0,31,162
166,0,31,168
167,0,31,168
168,0,30,167
169,0,30,166
170,0,29,169
171,0,26,170
172,0,26,179
173,0,24,171
174,0,26,185
175,0,26,206
176,0,27,215
177,0,27,203
178,0,26,222
179,0,26,222
180,0,25,207
181,0,27,214
182,0,27,229
183,0,26,219
184,0,26,219
185,0,26,221
186,0,26,209
187,0,25,216
188,0,26,205
189,0,26,216
190,0,25,212
191,0,27,203
192,0,27,208
193,0,28,211
194,0,28,200
195,0,29,205
196,0,30,199
197,0,29,199
198,0,31,191
199,0,31,184
200,0,32,179
201,0,32,186
202,0,32,187
203,0,32,175
204,0,32,196
205,0,29,186
206,0,33,183
207,0,33,195
208,0,33,196
209,0,34,183
210,0,35,189
211,0,36,182
212,0,37,179
213,0,38,169
214,0,38,177
215,0,40,174
216,0,39,164
217,0,39,161
218,0,37,162
219,0,39,178
220,0,38,173
221,0,37,177
222,0,36,171
223,0,37,157
224,0,36,166
225,0,36,168
226,0,39,155
227,0,38,155
228,0,38,162
229,0,37,153
230,0,35,157
231,0,33,162
232,0,33,166
233,0,35,178
234,0,35,170
235,0,33,188
236,0,34,186
237,0,31,176
238,0,29,194
239,0,29,183
240,0,30,194
241,0,28,195
242,0,28,185
243,0,28,191
244,0,29,202
245,0,30,208
246,0,27,202
247,0,28,218
248,0,28,224
249,0,27,216
250,0,27,227
251,0,25,225
252,0,25,213
253,0,23,217
254,0,23,217
255,0,22,228
256,0,22,222
257,0,23,239
258,0,24,238
259,0,24,230
260,0,25,236
261,0,24,247
262,0,24,252
263,0,24,237
264,0,21,244
265,0,21,236
266,0,21,245
267,0,19,244
268,0,20,244
269,0,21,243
270,0,20,238
271,0,20,232
272,0,20,251
273,0,22,242
274,0,22,239
275,0,22,238
276,0,22,239
277,0,23,230
278,0,23,223
279,0,23,219
280,0,25,216
281,0,25,215
282,0,24,222
283,0,26,231
284,0,27,220
285,0,28,211
286,0,28,207
287,0,28,213
288,0,29,207
289,0,30,215
290,0,28,221
291,0,28,221
292,0,28,215
293,0,29,214
294,0,29,207
295,0,29,217
296,0,29,219
297,0,29,215
298,0,29,217
299,0,29,220
300,0,30,211
301,0,30,213
302,0,27,204
303,0,28,209
304,0,27,213
305,0,27,213
306,0,27,203
307,0,28,204
308,0,29,198
309,0,31,203
310,0,31,200
311,0,31,198
312,0,31,182
313,0,33,185
314,0,33,191
315,0,33,190
316,0,32,183
317,0,32,183
318,0,33,185
319,0,32,198
320,0,32,187
321,0,33,184
322,0,34,179
323,0,31,185
324,0,31,193
325,0,31,182
326,0,28,182
327,0,29,180
328,0,30,197
329,0,30,197
330,0,31,195
331,0,31,185
332,0,33,186
333,0,31,202
334,0,32,194
335,0,33,196
336,0,33,201
337,0,35,184
338,0,36,192
339,0,36,184
340,0,36,174
341,0,37,170
342,0,38,190
343,0,37,186
344,0,34,189
345,0,34,184
346,0,34,193
347,0,34,199
348,0,33,190
349,0,30,193
350,0,30,193
351,0,26,207
352,0,24,199
353,0,23,202
354,0,23,203
355,0,21,201
356,0,21,206
357,0,21,208
358,0,21,227
359,0,23,234
360,0,24,222
361,0,26,219
362,0,27,232
363,0,28,221
364,0,28,228
365,0,27,224
366,0,28,214
367,0,28,210
368,0,28,216
369,0,28,209
370,0,27,215
371,0,27,216
372,0,28,215
373,0,27,205
374,0,26,198
375,0,27,197
376,0,27,203
377,0,27,207
378,0,26,206
379,0,27,199
380,0,25,198
381,0,26,199
382,0,26,209
383,0,27,215
384,0,28,222
385,0,29,210
386,0,29,219
387,0,29,209
388,0,26,220
389,0,28,215
390,0,27,205
391,0,26,211
392,0,25,197
393,0,24,207
394,0,25,198
395,0,27,206
396,0,27,199
397,0,29,203
398,0,30,194
399,0,32,198
400,0,33,195
401,0,33,185
402,0,30,188
403,0,30,181
404,0,31,197
405,0,32,184
406,0,34,198
407,0,33,202
408,0,36,205
409,0,37,206
410,0,38,202
411,0,37,197
412,0,36,183
413,0,35,194
414,0,34,182
415,0,35,192
416,0,36,189
417,0,36,176
418,0,35,176
419,0,36,172
420,0,37,176
421,0,32,179
422,0,31,189
423,0,30,181
424,0,30,181
425,0,30,191
426,0,31,191
427,0,32,181
428,0,30,178
429,0,31,180
430,0,31,192
431,0,32,194
432,0,29,195
433,0,28,186
434,0,30,205
435,0,31,194
436,0,33,207
437,0,32,195
438,0,29,198
439,0,30,213
440,0,29,200
441,0,29,191
442,0,29,201
443,0,30,196
444,0,29,186
445,0,31,195
446,0,32,190
447,0,33,179
448,0,33,186
449,0,33,184
450,0,33,184
451,0,34,186
452,0,35,177
453,0,36,181
454,0,37,187
455,0,36,186
456,0,36,187
457,0,35,191
458,0,34,183
459,0,32,196
460,0,31,198
461,0,30,207
462,0,30,208
463,0,33,200
464,0,33,199
465,0,33,205
466,0,30,196
467,0,30,215
468,0,30,204
469,0,31,207
470,0,30,224
471,0,31,216
472,0,30,221
473,0,28,234
474,0,28,233
475,0,29,218
476,0,29,227
477,0,26,224
478,0,25,215
479,0,24,215
480,0,25,212
481,0,26,222
482,0,27,222
483,0,27,222
484,0,26,215
485,0,25,224
486,0,23,225
487,0,22,230
488,0,20,222
489,0,21,229
490,0,22,233
491,0,21,239
492,0,20,236
493,0,20,233
494,0,20,228
495,0,19,229
496,0,19,245
497,0,20,234
498,0,20,238
499,0,21,252
500,0,20,258
501,0,20,258
