,Wolves,Sheep,Grass
0,10,50,205
1,10,49,188
2,10,49,183
3,10,50,179
4,10,50,163
5,10,50,161
6,10,51,160
7,10,49,151
8,11,47,153
9,11,47,149
10,11,45,151
11,11,45,148
12,11,44,156
13,11,40,155
14,11,35,155
15,11,30,159
16,11,28,158
17,11,28,163
18,11,25,167
19,12,22,163
20,13,21,169
21,14,20,188
22,15,18,180
23,16,17,207
24,16,17,221
25,16,17,212
26,16,18,226
27,17,17,218
28,17,17,238
29,17,17,232
30,18,18,241
31,18,16,234
32,19,15,247
33,20,15,251
34,20,14,257
35,22,15,251
36,22,16,249
37,22,16,254
38,22,17,251
39,22,16,261
40,23,18,255
41,23,17,264
42,23,18,256
43,23,17,257
44,23,16,257
45,23,17,254
46,23,18,263
47,24,19,263
48,24,17,262
49,24,14,263
50,24,14,260
51,24,14,268
52,23,11,267
53,23,11,274
54,24,10,272
55,23,11,280
56,22,10,284
57,21,11,280
58,22,11,285
59,20,11,284
60,20,12,284
61,20,14,284
62,20,13,288
63,20,11,291
64,19,12,290
65,20,13,286
66,20,11,294
67,20,10,298
68,20,12,299
69,20,12,298
70,19,12,292
71,17,11,286
72,17,10,286
73,17,11,290
74,17,10,291
75,17,10,292
76,17,9,294
77,17,8,295
78,19,8,295
79,19,9,293
80,18,7,299
81,18,8,301
82,15,8,296
83,16,8,304
84,17,8,300
85,17,8,307
86,17,7,306
87,18,7,314
88,18,7,320
89,19,6,318
90,18,6,322
91,18,6,335
92,18,6,339
93,18,7,340
94,18,7,342
95,18,7,338
96,19,7,341
97,19,7,341
98,18,7,341
99,18,6,337
100,15,5,342
101,15,5,338
102,15,5,340
103,15,5,347
104,13,5,348
105,13,5,348
106,11,5,344
107,11,4,342
108,10,5,344
109,8,5,342
110,8,5,342
111,9,5,343
112,9,5,342
113,8,4,342
114,8,4,344
115,8,4,351
116,8,4,351
117,8,5,349
118,8,5,353
119,8,5,351
120,8,5,354
121,8,6,358
122,8,6,356
123,7,6,353
124,7,6,354
125,7,6,350
126,7,6,349
127,7,7,351
128,7,8,350
129,7,7,349
130,7,7,349
131,7,7,350
132,7,7,350
133,7,7,348
134,7,7,345
135,6,7,341
136,6,8,339
137,6,8,341
138,6,8,335
139,6,9,332
140,6,9,329
141,6,9,327
142,6,10,325
143,6,10,325
144,5,11,324
145,5,9,323
146,5,10,326
147,5,10,322
148,5,11,322
149,5,11,319
150,4,11,316
151,4,12,313
152,4,12,309
153,4,13,306
154,4,14,300
155,4,14,302
156,4,14,298
157,4,13,295
158,4,13,298
159,4,13,291
160,4,14,298
161,4,14,297
162,4,15,293
163,4,15,290
164,4,15,294
165,4,15,294
166,4,14,294
167,4,14,288
168,4,15,290
169,4,15,287
170,4,17,285
171,4,16,286
172,4,15,290
173,4,14,291
174,4,13,299
175,4,13,297
176,4,13,294
177,4,13,289
178,4,16,290
179,3,16,291
180,3,16,284
181,3,16,285
182,3,17,274
183,3,17,270
184,3,18,266
185,3,19,265
186,3,20,265
187,3,22,255
188,3,21,253
189,3,21,244
190,3,23,249
191,3,23,244
192,3,21,238
193,3,21,227
194,3,21,225
195,3,24,224
196,4,24,225
197,4,24,227
198,4,24,227
199,4,25,229
200,4,23,227
201,5,22,218
202,5,21,220
203,5,21,219
204,5,21,229
205,5,22,217
206,5,24,226
207,5,25,231
208,5,24,225
209,5,24,238
210,5,23,231
211,4,25,235
212,4,26,246
213,4,26,244
214,4,26,250
215,4,25,242
216,4,25,249
217,4,25,251
218,4,28,251
219,4,28,249
220,4,26,249
221,4,25,243
222,4,24,242
223,4,23,239
224,4,22,242
225,4,21,252
226,4,23,252
227,4,24,242
228,4,24,238
229,4,25,233
230,4,25,228
231,4,27,221
232,4,23,227
233,4,22,217
234,4,22,209
235,4,22,220
236,4,23,215
237,4,25,217
238,4,26,212
239,4,26,223
240,4,24,216
241,4,22,224
242,5,22,215
243,5,22,230
244,5,22,229
245,5,23,223
246,5,24,224
247,5,23,221
248,5,24,227
249,5,24,227
250,5,23,243
251,5,23,234
252,5,23,246
253,5,22,236
254,5,22,237
255,5,20,240
256,5,20,240
257,6,19,244
258,6,19,245
259,6,20,236
260,6,21,242
261,6,23,233
262,6,23,240
263,6,23,234
264,6,23,224
265,6,22,229
266,6,22,220
267,6,23,229
268,6,22,221
269,6,25,233
270,6,26,224
271,6,25,219
272,7,26,220
273,7,25,221
274,7,25,210
275,7,24,215
276,7,24,213
277,7,26,209
278,7,26,197
279,7,27,197
280,7,28,204
281,7,28,201
282,7,28,202
283,6,29,208
284,6,29,199
285,6,28,196
286,7,28,201
287,7,28,199
288,7,28,200
289,7,27,205
290,7,28,193
291,7,27,195
292,7,30,211
293,7,32,199
294,7,32,210
295,7,32,208
296,7,30,210
297,7,31,202
298,7,31,214
299,7,30,202
300,7,31,197
301,7,30,207
302,7,31,205
303,8,31,198
304,8,31,199
305,8,28,204
306,7,26,196
307,7,28,193
308,8,28,195
309,8,29,192
310,8,29,201
311,8,28,197
312,8,26,187
313,9,26,187
314,9,24,189
315,9,26,188
316,9,25,192
317,7,25,206
318,7,23,199
319,7,21,203
320,7,23,207
321,7,23,212
322,7,24,220
323,7,24,222
324,7,26,234
325,7,27,230
326,7,24,237
327,7,23,228
328,7,22,241
329,7,22,244
330,7,21,250
331,7,22,251
332,8,22,251
333,8,22,241
334,8,21,250
335,8,23,249
336,9,22,252
337,10,23,248
338,9,21,242
339,9,21,250
340,9,19,249
341,9,19,248
342,10,20,244
343,10,21,236
344,10,19,237
345,9,19,242
346,9,17,234
347,10,16,240
348,10,15,243
349,10,16,244
350,10,16,239
351,10,16,242
352,10,15,245
353,10,15,258
354,10,15,255
355,10,15,259
356,10,16,264
357,10,17,262
358,11,19,256
359,11,19,254
360,11,20,247
361,11,21,258
362,11,22,249
363,11,22,251
364,11,23,250
365,11,21,252
366,11,21,255
367,11,20,255
368,11,20,249
369,11,18,250
370,11,14,254
371,11,15,254
372,11,13,247
373,13,11,257
374,13,11,254
375,13,12,260
376,13,12,263
377,13,12,267
378,13,12,264
379,13,12,282
380,13,12,277
381,13,12,285
382,13,12,282
383,13,12,288
384,13,12,299
385,13,11,297
386,13,10,293
387,13,11,297
388,11,12,293
389,11,12,298
390,11,12,294
391,11,12,292
392,11,12,303
393,11,12,304
394,12,12,297
395,12,11,298
396,12,11,294
397,11,11,289
398,11,11,290
399,11,11,286
400,11,11,295
401,11,10,296
402,11,9,296
403,11,9,294
404,11,9,293
405,11,10,294
406,12,11,302
407,12,10,298
408,12,9,303
409,12,9,304
410,12,9,309
411,12,11,316
412,12,12,313
413,11,10,315
414,11,10,314
415,11,10,321
416,11,10,315
417,11,10,317
418,11,10,317
419,11,10,319
420,12,10,319
421,13,12,312
422,13,13,307
423,13,13,303
424,13,14,301
425,13,15,299
426,13,15,293
427,13,16,293
428,13,16,291
429,13,17,288
430,13,17,284
431,12,17,288
432,13,17,281
433,13,16,280
434,13,16,277
435,13,17,268
436,13,18,267
437,12,19,270
438,12,19,269
439,12,19,267
440,12,20,273
441,12,19,268
442,12,18,267
443,11,17,279
444,11,17,282
445,11,17,276
446,11,15,283
447,11,18,284
448,11,18,280
449,11,18,273
450,10,17,272
451,10,16,271
452,7,15,270
453,7,13,273
454,7,13,276
455,7,13,280
456,7,14,290
457,6,16,292
458,6,16,283
459,6,16,281
460,5,16,275
461,6,16,272
462,6,16,280
463,6,16,276
464,6,15,275
465,6,16,279
466,6,16,277
467,7,17,273
468,7,16,273
469,7,16,277
470,7,15,278
471,7,14,283
472,7,14,278
473,7,14,284
474,7,16,277
475,7,16,281
476,7,16,275
477,7,16,280
478,7,15,276
479,8,14,288
480,8,15,288
481,8,15,291
482,9,14,287
483,9,14,290
484,9,14,295
485,9,12,299
486,9,11,303
487,9,11,298
488,9,11,302
489,8,11,296
490,8,11,298
491,8,10,304
492,8,11,302
493,7,12,301
494,7,13,294
495,5,13,296
496,5,13,301
497,5,13,295
498,3,14,297
499,3,14,297
500,3,14,299
501,3,14,299
