,Wolves,Sheep,Grass
0,10,50,207
1,20,50,192
2,40,49,182
3,80,52,178
4,160,53,170
5,320,47,171
6,146,43,165
7,162,44,172
8,220,45,174
9,222,37,178
10,126,37,184
11,124,29,187
12,162,22,193
13,118,23,201
14,148,19,201
15,86,16,205
16,50,13,211
17,68,11,217
18,72,13,218
19,16,16,221
20,2,15,225
21,4,16,241
22,8,15,236
23,16,16,249
24,8,15,258
25,16,17,271
26,12,17,281
27,24,21,279
28,16,22,271
29,0,29,274
30,0,32,277
31,0,30,275
32,0,30,262
33,0,31,255
34,0,34,245
35,0,35,246
36,0,37,240
37,0,36,228
38,0,36,219
39,0,41,215
40,0,42,209
41,0,45,198
42,0,47,190
43,0,53,183
44,0,51,177
45,0,52,166
46,0,58,162
47,0,61,146
48,0,62,141
49,0,61,147
50,0,67,139
51,0,67,122
52,0,72,124
53,0,70,124
54,0,67,121
55,0,60,112
56,0,62,97
57,0,59,101
58,0,58,100
59,0,56,107
60,0,58,105
61,0,53,117
62,0,53,109
63,0,54,112
64,0,49,126
65,0,47,133
66,0,52,118
67,0,54,129
68,0,53,134
69,0,45,147
70,0,42,134
71,0,40,162
72,0,40,151
73,0,38,179
74,0,39,182
75,0,41,185
76,0,42,176
77,0,45,181
78,0,48,180
79,0,44,169
80,0,45,172
81,0,43,166
82,0,44,178
83,0,45,173
84,0,47,161
85,0,51,159
86,0,50,169
87,0,50,160
88,0,46,155
89,0,52,155
90,0,56,141
91,0,55,141
92,0,56,136
93,0,59,147
94,0,52,137
95,0,48,138
96,0,50,150
97,0,52,133
98,0,57,157
99,0,66,142
100,0,61,145
101,0,56,148
102,0,54,140
103,0,58,123
104,0,57,129
105,0,53,134
106,0,54,151
107,0,55,141
108,0,49,157
109,0,51,146
110,0,50,143
111,0,52,157
112,0,50,158
113,0,51,148
114,0,57,143
115,0,57,138
116,0,56,142
117,0,57,148
118,0,56,147
119,0,56,137
120,0,52,140
121,0,54,152
122,0,63,155
123,0,54,160
124,0,49,161
125,0,51,163
126,0,44,165
127,0,44,152
128,0,47,163
129,0,50,162
130,0,52,150
131,0,55,143
132,0,47,157
133,0,51,138
134,0,54,156
135,0,53,153
136,0,55,144
137,0,54,139
138,0,59,138
139,0,58,134
140,0,64,133
141,0,69,120
142,0,72,119
143,0,70,134
144,0,62,126
145,0,60,113
146,0,60,118
147,0,62,121
148,0,61,124
149,0,58,125
150,0,53,121
151,0,55,123
152,0,56,122
153,0,52,110
154,0,49,123
155,0,51,131
156,0,50,131
157,0,52,138
158,0,58,138
159,0,59,139
160,0,54,127
161,0,50,131
162,0,51,131
163,0,55,148
164,0,52,156
165,0,54,141
166,0,53,147
167,0,58,147
168,0,60,136
169,0,55,130
170,0,52,144
171,0,52,128
172,0,53,145
173,0,56,135
174,0,52,140
175,0,49,163
176,0,47,156
177,0,39,157
178,0,37,168
179,0,37,167
180,0,37,160
181,0,37,171
182,0,39,156
183,0,40,160
184,0,43,164
185,0,43,180
186,0,45,164
187,0,49,171
188,0,52,164
189,0,51,153
190,0,54,166
191,0,55,166
192,0,49,153
193,0,49,165
194,0,49,159
195,0,47,156
196,0,48,145
197,0,52,154
198,0,49,149
199,0,50,152
200,0,49,143
201,0,51,151
202,0,49,153
203,0,54,148
204,0,47,151
205,0,50,148
206,0,43,147
207,0,49,157
208,0,53,157
209,0,53,154
210,0,56,140
211,0,57,141
212,0,52,145
213,0,51,158
214,0,53,149
215,0,54,152
216,0,55,148
217,0,52,149
218,0,52,162
219,0,53,160
220,0,51,151
221,0,51,141
222,0,55,137
223,0,56,145
224,0,56,138
225,0,61,132
226,0,60,120
227,0,56,138
228,0,52,150
