,Wolves,Sheep,Grass
0,10,50,195
1,10,50,174
2,10,51,161
3,10,52,155
4,11,53,148
5,11,52,146
6,11,51,150
7,11,49,147
8,11,49,143
9,12,48,135
10,12,45,135
11,12,43,138
12,12,43,142
13,12,39,142
14,12,35,141
15,12,32,150
16,12,25,154
17,12,25,161
18,12,23,162
19,12,20,165
20,12,20,172
21,12,20,169
22,12,19,189
23,12,16,205
24,12,17,215
25,13,16,223
26,13,16,242
27,13,15,239
28,13,15,261
29,13,15,254
30,14,16,272
31,14,16,273
32,14,15,272
33,12,15,280
34,12,14,276
35,12,13,278
36,12,14,281
37,12,12,284
38,12,14,275
39,12,14,277
40,12,13,269
41,13,12,268
42,13,12,268
43,13,12,267
44,14,12,278
45,15,11,274
46,16,10,276
47,17,7,284
48,18,7,286
49,18,8,282
50,19,7,289
51,19,7,297
52,21,6,294
53,21,6,300
54,21,6,299
55,21,6,304
56,23,5,305
57,24,6,309
58,24,7,316
59,25,7,312
60,26,7,319
61,27,8,325
62,26,9,326
63,26,8,326
64,26,8,336
65,26,8,337
66,24,9,333
67,24,9,333
68,24,6,328
69,24,6,333
70,25,6,329
71,25,5,333
72,25,5,332
73,25,5,334
74,25,6,337
75,25,5,339
76,25,5,339
77,24,5,341
78,24,5,343
79,24,4,347
80,24,4,345
81,26,4,349
82,26,4,351
83,25,4,348
84,24,4,349
85,25,3,349
86,25,3,351
87,25,3,357
88,25,3,356
89,25,3,359
90,24,3,357
91,23,3,362
92,23,4,360
93,23,4,360
94,21,4,360
95,18,4,360
96,16,3,363
97,14,3,362
98,14,3,366
99,14,3,363
100,12,3,366
101,10,2,365
102,10,2,365
103,11,2,369
104,11,2,371
105,11,2,370
106,11,1,371
107,11,1,373
108,11,1,372
109,11,1,376
110,11,1,379
111,11,1,378
112,10,1,381
113,9,1,381
114,9,1,383
115,9,1,383
116,9,2,385
117,9,2,386
118,8,2,385
119,8,2,388
120,8,2,387
121,8,2,386
122,8,2,386
123,8,2,386
124,8,2,385
125,8,2,384
126,8,3,385
127,8,4,383
128,8,4,381
129,8,4,379
130,6,4,377
131,6,4,374
132,3,4,374
133,3,5,374
134,3,5,373
135,3,5,370
136,3,5,366
137,2,5,363
138,2,7,360
139,2,7,355
140,2,7,352
141,2,8,351
142,2,8,350
143,2,8,346
144,2,9,343
145,2,10,337
146,2,10,329
147,2,11,326
148,2,12,324
149,2,14,321
150,2,15,315
151,2,15,315
152,2,18,309
153,2,19,303
154,2,20,295
155,2,22,290
156,2,21,286
157,2,21,283
158,2,22,274
159,2,22,277
160,2,21,272
161,2,22,269
162,2,22,264
163,2,21,253
164,2,21,257
165,1,22,257
166,1,24,261
167,1,21,255
168,1,21,246
169,1,22,242
170,1,22,242
171,1,20,245
172,1,20,247
173,1,20,239
174,1,20,236
175,1,19,245
176,1,19,248
177,1,20,243
178,1,19,247
179,1,19,244
180,1,21,238
181,1,22,246
182,1,23,243
183,1,24,242
184,1,24,232
185,1,23,232
186,1,24,232
187,1,25,219
188,1,25,221
189,1,25,230
190,1,25,222
191,1,25,220
192,1,26,224
193,1,26,226
194,1,27,228
195,1,27,230
196,1,27,220
197,1,28,218
198,1,27,218
199,1,29,219
200,1,30,212
201,1,30,209
202,1,31,205
203,1,31,195
204,1,32,207
205,1,29,196
206,1,30,186
207,1,32,204
208,1,32,191
209,1,31,195
210,1,32,191
211,1,32,184
212,1,32,176
213,1,34,184
214,1,34,182
215,1,33,171
216,2,33,169
217,2,33,171
218,2,33,181
219,2,36,172
220,2,35,175
221,2,35,172
222,2,34,196
223,2,33,195
224,2,33,183
225,2,29,194
226,2,27,198
227,2,29,184
228,2,29,197
229,2,28,196
230,2,30,196
231,2,31,200
232,2,34,187
233,2,35,186
234,2,36,200
235,2,35,202
236,2,37,201
237,2,37,188
238,2,33,184
239,2,30,186
240,3,31,186
241,3,29,197
242,3,30,188
243,3,29,194
244,3,30,194
245,3,30,191
246,3,29,193
247,3,28,198
248,3,28,190
249,3,27,176
250,3,27,182
251,3,27,185
252,4,28,188
253,4,28,194
254,4,28,201
255,4,28,203
256,4,29,195
257,4,28,212
258,4,27,201
259,4,27,203
260,4,27,201
261,4,26,197
262,4,26,195
263,4,27,194
264,4,27,208
265,4,27,200
266,4,27,215
267,4,26,213
268,4,28,204
269,4,28,210
270,4,27,219
271,4,26,219
272,4,27,209
273,4,27,209
274,4,28,214
275,4,28,212
276,4,29,211
277,4,30,205
278,4,29,203
279,4,29,217
280,4,29,218
281,4,30,219
282,4,30,213
283,4,30,229
284,4,28,218
285,3,29,229
286,3,29,220
287,3,27,228
288,3,28,226
289,3,28,217
290,3,27,222
291,3,27,213
292,3,28,222
293,3,25,220
294,3,27,213
295,3,27,210
296,2,26,202
297,2,27,204
298,2,26,202
299,2,28,204
300,2,28,201
301,2,28,202
302,2,28,210
303,2,28,202
304,2,27,191
305,2,26,189
306,2,26,199
307,2,27,201
308,2,26,200
309,2,26,192
310,2,27,209
311,2,28,204
312,2,31,209
313,2,30,198
314,2,31,213
315,2,31,216
316,2,30,213
317,2,30,204
318,2,31,210
319,2,32,202
320,2,31,209
