,Wolves,Sheep,Grass
0,10,50,202
1,20,51,186
2,40,58,172
3,80,61,161
4,160,56,162
5,320,55,152
6,164,46,144
7,284,39,151
8,248,35,154
9,276,25,157
10,228,20,164
11,176,19,166
12,178,13,168
13,118,12,179
14,122,9,186
15,120,7,193
16,80,7,195
17,82,6,196
18,72,7,204
19,22,7,214
20,44,10,222
21,24,10,238
22,18,9,253
23,6,9,248
24,12,10,279
25,24,10,294
26,16,9,291
27,4,9,314
28,8,9,319
29,16,9,315
30,0,9,315
31,0,9,322
32,0,11,324
33,0,13,320
34,0,16,314
35,0,20,309
36,0,20,300
37,0,21,303
38,0,22,294
39,0,22,287
40,0,23,286
41,0,22,278
42,0,24,280
43,0,23,275
44,0,24,269
45,0,27,265
46,0,27,263
47,0,28,260
48,0,32,249
49,0,32,245
50,0,30,239
51,0,34,229
52,0,37,224
53,0,36,224
54,0,40,211
55,0,39,206
56,0,40,212
57,0,45,209
58,0,45,194
59,0,48,194
60,0,47,192
61,0,44,172
62,0,47,163
63,0,51,177
64,0,57,168
65,0,60,172
66,0,59,160
67,0,63,147
68,0,61,132
69,0,63,144
70,0,63,135
71,0,63,127
72,0,69,112
73,0,70,113
74,0,62,103
75,0,64,110
76,0,73,108
77,0,72,111
78,0,67,111
79,0,70,124
80,0,62,109
81,0,63,127
82,0,63,117
83,0,53,131
84,0,51,117
85,0,55,119
86,0,57,117
87,0,61,120
88,0,58,143
89,0,53,144
90,0,54,149
91,0,55,138
92,0,55,141
93,0,53,148
94,0,57,168
95,0,53,152
96,0,56,161
97,0,59,144
98,0,61,125
99,0,58,121
100,0,57,141
101,0,55,130
102,0,53,145
103,0,52,141
104,0,53,144
105,0,53,141
106,0,44,131
107,0,44,137
108,0,45,134
109,0,48,134
110,0,48,130
111,0,51,133
112,0,51,133
113,0,48,144
114,0,44,142
115,0,45,132
116,0,46,147
117,0,46,160
118,0,46,148
119,0,55,171
120,0,60,168
121,0,55,165
122,0,58,161
123,0,53,151
124,0,55,168
125,0,58,164
126,0,58,156
127,0,56,138
128,0,54,138
129,0,50,153
130,0,50,136
131,0,49,156
132,0,48,144
133,0,49,138
134,0,50,152
135,0,48,149
136,0,49,148
137,0,46,148
138,0,51,146
139,0,46,146
140,0,44,136
141,0,47,136
142,0,53,135
143,0,57,139
144,0,58,133
145,0,57,137
146,0,61,145
147,0,56,133
148,0,51,151
149,0,50,142
150,0,46,160
151,0,45,149
152,0,45,136
153,0,48,135
154,0,45,144
155,0,40,147
156,0,42,138
157,0,51,137
158,0,56,148
159,0,61,142
160,0,59,136
161,0,65,124
162,0,67,121
163,0,62,123
164,0,68,142
165,0,72,133
166,0,67,130
167,0,74,126
168,0,69,113
169,0,68,111
170,0,63,109
171,0,59,112
172,0,59,111
173,0,54,114
174,0,55,112
175,0,52,116
176,0,54,118
177,0,49,117
178,0,47,121
179,0,42,128
180,0,38,140
181,0,36,149
182,0,35,154
183,0,35,172
184,0,37,166
185,0,37,173
186,0,46,193
187,0,39,180
188,0,42,203
189,0,38,189
190,0,39,183
191,0,37,195
192,0,42,184
193,0,43,190
194,0,48,202
195,0,46,203
196,0,49,193
197,0,46,199
198,0,46,183
199,0,49,189
200,0,48,184
201,0,38,173
202,0,38,173
203,0,38,177
204,0,41,177
205,0,43,174
206,0,43,177
207,0,42,176
208,0,44,168
209,0,46,159
210,0,49,159
211,0,50,170
212,0,58,160
213,0,52,160
214,0,49,174
215,0,52,160
216,0,52,157
217,0,55,167
218,0,60,170
219,0,61,164
220,0,61,152
221,0,58,162
222,0,53,153
223,0,51,148
224,0,52,154
225,0,58,151
226,0,55,141
227,0,52,156
228,0,48,148
229,0,43,157
230,0,45,161
231,0,38,155
232,0,40,173
233,0,41,158
234,0,43,166
235,0,42,159
236,0,45,171
237,0,45,171
238,0,51,158
239,0,57,159
240,0,59,177
241,0,61,167
242,0,64,151
243,0,71,161
244,0,71,146
245,0,70,140
246,0,60,143
247,0,57,133
248,0,62,140
249,0,51,135
250,0,53,143
251,0,48,134
252,0,52,128
253,0,56,124
254,0,53,125
255,0,57,110
256,0,56,100
257,0,59,103
258,0,60,119
259,0,62,106
260,0,58,117
261,0,58,100
262,0,57,109
263,0,55,128
264,0,54,132
265,0,53,139
266,0,54,129
267,0,55,136
268,0,48,133
269,0,48,144
270,0,44,134
271,0,41,155
272,0,41,158
273,0,39,144
274,0,39,158
275,0,42,161
276,0,45,163
277,0,45,183
278,0,46,180
279,0,47,178
280,0,48,173
281,0,51,158
282,0,55,166
283,0,57,161
284,0,53,158
285,0,50,149
286,0,49,144
287,0,47,145
288,0,51,150
289,0,51,164
290,0,53,159
291,0,57,147
292,0,57,142
293,0,46,142
294,0,45,152
295,0,44,147
296,0,50,132
297,0,51,133
298,0,47,131
299,0,51,151
300,0,53,140
301,0,52,163
302,0,52,149
303,0,54,139
304,0,60,155
305,0,56,164
306,0,52,158
307,0,49,148
308,0,49,157
309,0,52,156
310,0,49,153
311,0,54,145
312,0,53,143
313,0,51,141
314,0,53,134
315,0,53,149
316,0,58,150
317,0,60,142
318,0,66,128
319,0,56,136
320,0,56,120
321,0,52,128
322,0,55,131
323,0,53,132
324,0,55,115
325,0,61,123
326,0,66,108
327,0,66,127
328,0,69,122
329,0,63,116
330,0,72,99
331,0,70,107
332,0,65,97
333,0,57,120
334,0,60,110
335,0,56,124
336,0,57,131
337,0,42,117
338,0,44,127
339,0,45,126
340,0,49,144
341,0,49,131
342,0,52,148
343,0,52,151
344,0,47,149
345,0,52,139
346,0,50,153
347,0,55,153
348,0,51,153
349,0,51,154
350,0,49,159
351,0,48,147
352,0,51,159
353,0,50,151
354,0,54,150
355,0,60,133
356,0,56,126
357,0,57,121
358,0,54,133
359,0,56,114
360,0,54,122
361,0,53,130
362,0,53,117
363,0,56,122
364,0,58,123
365,0,60,109
366,0,62,107
367,0,67,114
368,0,71,106
369,0,71,107
370,0,69,109
