,Wolves,Sheep,Grass
0,10,50,191
1,20,57,182
2,40,73,170
3,80,92,157
4,160,112,149
5,320,92,134
6,268,57,128
7,410,56,126
8,642,48,125
9,712,31,134
10,388,17,139
11,332,10,147
12,360,8,154
13,130,11,165
14,100,15,172
15,40,10,181
16,22,7,192
17,12,11,199
18,24,9,205
19,18,9,213
20,4,4,220
21,8,4,241
22,16,4,239
23,4,5,259
24,8,3,295
25,16,4,294
26,0,6,336
27,0,8,348
28,0,10,345
29,0,14,352
30,0,16,345
31,0,19,342
32,0,22,339
33,0,26,327
34,0,30,320
35,0,33,310
36,0,34,300
37,0,29,289
38,0,28,283
39,0,40,275
40,0,45,262
41,0,47,245
42,0,55,233
43,0,57,219
44,0,62,207
45,0,65,188
46,0,73,177
47,0,80,166
48,0,80,157
49,0,73,141
50,0,77,136
51,0,88,119
52,0,89,109
53,0,95,99
54,0,76,106
55,0,83,101
56,0,83,79
57,0,87,77
58,0,78,76
59,0,73,74
60,0,63,77
61,0,65,84
62,0,43,95
63,0,45,112
64,0,49,115
65,0,53,126
66,0,47,125
67,0,54,120
68,0,60,140
69,0,46,141
70,0,41,131
71,0,45,152
72,0,51,140
73,0,50,150
74,0,48,157
75,0,53,159
76,0,52,185
77,0,51,170
78,0,59,178
79,0,62,171
80,0,65,158
81,0,64,148
82,0,66,133
83,0,64,130
84,0,63,131
85,0,69,135
86,0,70,121
87,0,63,120
88,0,58,123
89,0,54,112
90,0,57,108
91,0,58,101
92,0,59,102
93,0,65,106
94,0,68,112
95,0,66,103
96,0,67,118
97,0,61,118
98,0,51,126
99,0,51,132
100,0,46,117
101,0,47,147
102,0,52,150
103,0,63,152
104,0,56,148
105,0,61,153
106,0,68,157
107,0,48,154
108,0,50,141
109,0,45,150
110,0,53,135
111,0,59,138
112,0,70,137
113,0,73,130
114,0,80,131
115,0,76,129
116,0,69,121
117,0,69,135
118,0,63,135
119,0,63,135
120,0,63,133
121,0,69,127
122,0,58,126
123,0,54,114
124,0,57,108
125,0,68,118
126,0,78,97
127,0,78,113
128,0,87,102
129,0,78,107
130,0,68,90
131,0,63,96
132,0,65,99
133,0,59,104
134,0,67,108
135,0,56,118
136,0,63,107
137,0,54,112
138,0,54,117
139,0,48,127
140,0,49,136
141,0,56,136
142,0,56,137
143,0,63,139
144,0,63,126
145,0,61,130
146,0,57,147
147,0,58,143
148,0,62,132
149,0,68,120
150,0,73,147
151,0,69,131
152,0,55,137
153,0,57,129
154,0,54,131
155,0,53,132
156,0,55,139
157,0,54,154
158,0,47,148
159,0,35,158
160,0,36,156
161,0,25,171
162,0,32,178
163,0,34,182
164,0,36,173
165,0,35,173
166,0,37,194
167,0,40,189
168,0,40,192
169,0,40,205
170,0,41,214
171,0,36,201
172,0,38,208
173,0,43,212
174,0,55,217
175,0,55,207
176,0,56,207
177,0,71,199
178,0,70,188
179,0,72,177
180,0,76,168
181,0,75,154
182,0,73,137
183,0,81,122
184,0,90,111
185,0,97,110
186,0,92,115
187,0,65,121
188,0,57,122
189,0,49,115
190,0,48,119
191,0,53,121
192,0,56,111
193,0,52,109
194,0,51,122
195,0,59,122
196,0,58,123
197,0,44,123
198,0,47,130
199,0,54,137
200,0,54,145
201,0,54,159
202,0,49,164
203,0,55,168
204,0,56,174
205,0,46,170
206,0,48,164
207,0,56,157
208,0,60,153
209,0,66,160
210,0,86,156
211,0,75,142
212,0,79,143
213,0,77,140
214,0,72,125
215,0,60,124
216,0,57,134
217,0,55,122
218,0,58,132
219,0,64,129
220,0,54,120
221,0,59,120
222,0,59,114
223,0,61,113
224,0,71,124
225,0,72,122
226,0,70,121
227,0,71,123
228,0,65,107
229,0,64,106
230,0,78,108
231,0,66,93
232,0,71,113
233,0,77,109
234,0,68,113
235,0,61,112
236,0,66,112
237,0,63,99
238,0,53,102
239,0,53,109
240,0,45,119
241,0,48,116
242,0,48,106
243,0,52,126
244,0,46,112
245,0,55,132
246,0,49,121
247,0,63,134
248,0,64,138
249,0,73,142
250,0,60,145
251,0,59,144
252,0,69,130
253,0,71,124
254,0,61,143
255,0,58,131
256,0,60,132
257,0,68,141
258,0,66,131
259,0,72,119
260,0,84,130
261,0,81,116
262,0,79,114
263,0,77,111
264,0,77,111
265,0,71,102
266,0,60,97
267,0,45,99
268,0,40,106
269,0,45,113
270,0,39,115
271,0,50,122
272,0,36,141
273,0,40,129
274,0,46,142
275,0,48,132
276,0,48,145
277,0,50,134
278,0,59,133
279,0,70,147
280,0,72,141
281,0,71,141
282,0,76,126
283,0,70,122
284,0,83,129
285,0,72,132
286,0,65,118
287,0,72,131
288,0,86,131
289,0,74,119
290,0,66,110
291,0,52,119
292,0,53,107
293,0,54,107
294,0,52,107
295,0,45,117
296,0,38,118
297,0,42,125
298,0,50,128
299,0,41,134
300,0,47,159
301,0,50,152
302,0,47,160
303,0,43,184
304,0,43,184
305,0,53,167
306,0,66,190
307,0,71,176
308,0,59,172
309,0,59,159
310,0,71,167
311,0,76,162
312,0,77,158
313,0,77,149
314,0,81,146
315,0,75,122
316,0,79,108
317,0,83,104
318,0,82,92
319,0,83,84
320,0,70,80
321,0,71,77
322,0,71,78
323,0,67,76
324,0,56,77
325,0,56,72
326,0,47,92
327,0,42,100
328,0,42,91
329,0,44,95
330,0,42,109
331,0,40,120
332,0,46,127
333,0,42,151
334,0,54,151
