,Wolves,Sheep,Grass
0,10,50,198
1,11,50,191
2,11,51,180
3,11,52,169
4,11,52,162
5,11,52,155
6,12,51,151
7,12,47,145
8,12,44,134
9,12,44,139
10,12,40,134
11,12,39,136
12,13,40,138
13,13,33,136
14,13,33,137
15,13,33,142
16,14,29,140
17,14,27,148
18,14,25,158
19,14,24,165
20,14,22,162
21,14,22,177
22,15,22,170
23,15,23,183
24,15,22,196
25,16,20,203
26,17,21,227
27,17,19,232
28,17,19,225
29,17,21,233
30,17,21,246
31,17,21,238
32,17,20,242
33,17,18,242
34,18,16,251
35,18,16,244
36,18,16,248
37,19,15,261
38,19,14,263
39,20,15,263
40,20,15,261
41,20,15,252
42,22,15,252
43,22,16,253
44,22,16,260
45,22,16,266
46,22,16,263
47,22,16,266
48,22,16,268
49,20,17,262
50,18,15,273
51,18,15,266
52,18,15,266
53,18,14,274
54,16,12,274
55,16,12,277
56,16,13,271
57,16,13,268
58,16,13,270
59,15,13,272
60,15,13,283
61,15,13,281
62,14,13,290
63,15,13,291
64,15,13,293
65,17,10,287
66,17,10,282
67,17,9,286
68,17,10,295
69,17,9,298
70,17,8,297
71,17,8,294
72,17,9,297
73,17,8,306
74,17,9,302
75,17,10,307
76,17,11,302
77,17,12,308
78,17,12,304
79,17,12,303
80,17,13,307
81,18,12,305
82,16,12,304
83,16,11,305
84,16,11,300
85,17,8,312
86,17,8,312
87,18,8,314
88,15,9,311
89,15,9,309
90,14,10,313
91,14,11,313
92,14,11,312
93,14,12,310
94,13,12,302
95,13,12,299
96,11,13,308
97,11,13,307
98,11,12,302
99,11,12,304
100,12,13,303
101,12,13,308
102,13,13,310
103,13,14,307
104,13,14,308
105,13,13,300
106,13,11,299
107,13,11,297
108,9,11,294
109,9,11,293
110,9,11,299
111,10,11,297
112,10,11,294
113,11,11,294
114,11,11,294
115,11,12,297
116,11,12,301
117,11,12,304
118,11,11,307
119,11,11,303
120,11,11,302
121,10,11,304
122,11,11,307
123,11,11,302
124,9,11,307
125,9,10,308
126,9,10,305
127,9,10,304
128,9,10,311
129,9,9,308
130,9,11,310
131,9,11,308
132,9,11,304
133,9,11,304
134,9,12,309
135,9,12,303
136,9,13,309
137,9,14,304
138,9,15,297
139,9,14,295
140,9,14,291
141,9,16,288
142,9,16,288
143,9,18,283
144,9,20,280
145,9,19,277
146,9,19,279
147,9,18,281
148,9,19,277
149,7,18,273
150,7,20,272
151,7,20,268
152,7,20,261
153,7,19,263
154,7,20,265
155,7,19,258
156,7,19,256
157,7,19,261
158,7,18,264
159,8,18,253
160,8,21,256
161,8,23,249
162,8,22,246
163,8,22,253
164,6,20,248
165,6,21,248
166,6,22,244
167,6,23,236
168,6,21,246
169,5,23,242
170,5,22,239
171,5,19,239
172,5,19,236
173,6,19,237
174,6,19,233
175,6,19,225
176,6,19,226
177,6,19,225
178,6,18,226
179,6,19,236
180,6,20,232
181,6,19,231
182,6,19,237
183,7,18,231
184,7,19,234
185,7,20,247
186,7,20,246
187,8,23,238
188,8,21,237
189,8,21,233
190,8,23,249
191,9,24,243
192,9,24,251
193,9,25,242
194,9,26,243
195,9,27,248
196,9,24,237
197,8,23,231
198,8,24,232
199,8,24,238
200,8,24,233
201,8,24,226
202,9,25,234
203,9,27,227
204,9,26,229
205,9,27,225
206,9,27,216
207,9,27,218
208,9,26,217
209,10,26,226
210,10,25,221
211,10,24,212
212,10,24,207
213,10,22,210
214,10,24,210
