,Wolves,Sheep,Grass
0,10,50,207
1,20,62,192
2,40,77,179
3,80,96,166
4,160,107,151
5,320,102,127
6,260,77,123
7,392,65,121
8,584,58,123
9,544,39,125
10,378,30,129
11,290,28,135
12,380,22,142
13,230,15,150
14,122,11,153
15,88,9,157
16,112,10,162
17,72,11,173
18,26,11,179
19,52,6,187
20,40,6,192
21,16,5,212
22,0,6,210
23,0,5,255
24,0,8,275
25,0,9,270
26,0,13,297
27,0,13,315
28,0,17,311
29,0,15,324
30,0,15,317
31,0,19,317
32,0,24,323
33,0,25,322
34,0,28,314
35,0,34,307
36,0,46,301
37,0,49,283
38,0,56,260
39,0,71,242
40,0,65,227
41,0,69,211
42,0,79,196
43,0,78,180
44,0,73,164
45,0,70,152
46,0,70,142
47,0,70,126
48,0,87,118
49,0,82,113
50,0,80,96
51,0,85,94
52,0,87,82
53,0,73,82
54,0,81,72
55,0,75,77
56,0,69,81
57,0,69,75
58,0,54,87
59,0,40,98
60,0,44,128
61,0,34,118
62,0,34,142
63,0,41,156
64,0,41,146
65,0,37,168
66,0,43,159
67,0,31,166
68,0,41,187
69,0,48,173
70,0,48,177
71,0,51,197
72,0,59,197
73,0,64,179
74,0,67,185
75,0,64,171
76,0,63,183
77,0,66,167
78,0,59,167
79,0,52,156
80,0,49,165
81,0,48,161
82,0,53,144
83,0,63,143
84,0,66,140
85,0,77,136
86,0,78,124
87,0,75,126
88,0,65,128
89,0,67,141
90,0,58,140
91,0,44,131
92,0,48,151
93,0,50,159
94,0,44,145
95,0,50,155
96,0,52,148
97,0,58,145
98,0,64,143
99,0,67,139
100,0,69,129
101,0,90,116
102,0,90,108
103,0,83,123
104,0,69,127
105,0,73,118
106,0,76,102
107,0,77,107
108,0,78,100
109,0,85,90
110,0,72,88
111,0,70,96
112,0,60,89
113,0,64,79
114,0,62,75
115,0,49,82
116,0,49,91
117,0,41,105
118,0,33,118
119,0,35,138
120,0,35,126
121,0,40,149
122,0,42,137
123,0,43,166
124,0,51,165
125,0,50,147
126,0,59,172
127,0,68,156
128,0,66,152
129,0,73,160
130,0,73,153
131,0,81,129
132,0,89,116
133,0,99,118
134,0,89,109
135,0,90,118
136,0,73,111
137,0,74,101
138,0,69,98
139,0,57,88
140,0,61,85
141,0,65,98
142,0,60,97
143,0,61,92
144,0,57,102
145,0,43,114
146,0,42,121
147,0,36,131
148,0,31,122
149,0,25,136
150,0,24,168
151,0,24,161
152,0,26,181
153,0,21,202
154,0,25,229
155,0,22,235
156,0,22,241
157,0,26,232
158,0,33,237
159,0,33,231
160,0,39,242
161,0,40,239
162,0,49,240
163,0,59,233
164,0,56,213
165,0,61,196
166,0,67,193
167,0,71,173
168,0,75,161
169,0,83,147
170,0,88,127
171,0,100,109
172,0,88,103
173,0,112,94
174,0,111,89
175,0,98,74
176,0,84,78
177,0,87,65
178,0,79,67
179,0,76,71
180,0,68,71
181,0,52,73
182,0,46,80
183,0,47,77
184,0,39,113
185,0,27,109
186,0,19,139
187,0,22,152
188,0,26,162
189,0,32,149
190,0,38,160
191,0,45,171
192,0,42,196
193,0,47,174
194,0,53,185
195,0,62,189
196,0,59,188
197,0,63,173
198,0,58,171
199,0,53,178
200,0,63,186
201,0,68,167
202,0,72,160
203,0,77,140
204,0,88,132
205,0,88,120
206,0,86,113
207,0,82,96
208,0,80,91
209,0,74,87
210,0,82,78
211,0,81,93
212,0,69,84
213,0,47,114
214,0,44,109
215,0,41,127
216,0,34,131
217,0,44,136
218,0,43,139
219,0,41,135
220,0,35,127
221,0,43,154
222,0,47,144
223,0,48,149
224,0,49,173
225,0,49,175
226,0,57,171
227,0,56,149
228,0,71,154
229,0,70,174
230,0,71,167
231,0,71,148
232,0,71,155
233,0,69,145
234,0,72,125
235,0,81,121
236,0,85,109
237,0,74,106
238,0,81,104
239,0,83,97
240,0,85,85
241,0,83,76
242,0,82,60
243,0,90,61
244,0,83,83
245,0,69,72
246,0,50,78
247,0,39,90
248,0,38,106
249,0,29,128
