,Wolves,Sheep,Grass
0,10,50,215
1,11,48,200
2,11,47,193
3,11,43,184
4,11,44,182
5,11,44,172
6,11,44,168
7,11,41,164
8,11,41,166
9,11,40,162
10,12,36,160
11,12,33,159
12,12,34,165
13,12,31,170
14,12,31,167
15,12,32,164
16,12,28,158
17,12,25,158
18,13,23,162
19,14,22,170
20,14,22,174
21,14,21,187
22,14,18,204
23,14,16,193
24,14,15,204
25,14,14,226
26,14,14,225
27,14,15,234
28,14,16,230
29,16,17,246
30,16,17,250
31,16,16,243
32,16,17,248
33,17,15,257
34,18,14,250
35,21,13,265
36,21,13,275
37,23,13,269
38,23,13,273
39,23,13,279
40,23,13,271
41,23,14,270
42,24,13,277
43,24,13,279
44,25,11,271
45,26,10,274
46,26,10,290
47,24,10,286
48,24,9,284
49,26,10,280
50,24,10,283
51,24,11,286
52,24,11,287
53,24,9,291
54,25,10,294
55,25,9,298
56,25,9,300
57,25,7,302
58,25,7,301
59,24,7,302
60,25,7,305
61,25,8,306
62,25,6,302
63,26,6,306
64,24,6,313
65,24,5,321
66,24,3,319
67,24,3,321
68,24,2,327
69,25,2,336
70,25,2,336
71,26,2,340
72,26,2,347
73,24,2,346
74,24,2,344
75,24,1,350
76,24,1,352
77,24,1,352
78,24,1,360
79,26,1,359
80,26,1,367
81,27,1,366
82,27,1,375
83,25,1,377
84,26,1,378
85,26,1,382
86,25,1,381
87,25,1,383
88,24,1,384
89,24,1,383
90,25,1,384
91,25,1,384
92,24,1,385
93,24,1,386
94,24,1,388
95,24,1,388
96,24,1,389
97,24,1,389
98,24,1,390
99,24,1,391
100,24,1,392
101,24,1,392
102,23,1,391
103,21,1,391
104,20,1,392
105,18,1,391
106,11,1,392
107,11,1,392
108,11,0,392
109,11,0,392
110,11,0,393
111,11,0,393
112,11,0,394
113,11,0,395
114,11,0,395
115,10,0,395
116,10,0,395
117,10,0,395
118,9,0,395
119,9,0,395
120,7,0,395
121,7,0,395
122,7,0,397
123,7,0,397
124,7,0,397
125,7,0,397
126,7,0,398
127,7,0,399
128,7,0,399
129,5,0,400
130,5,0,400
131,5,0,400
132,5,0,400
133,5,0,400
134,5,0,400
135,5,0,400
136,3,0,400
137,3,0,400
138,3,0,400
139,3,0,400
140,2,0,400
141,1,0,400
142,1,0,400
143,1,0,400
