,Wolves,Sheep,Grass
0,10,50,222
1,20,53,209
2,40,57,202
3,80,59,184
4,160,62,168
5,320,53,168
6,224,39,170
7,336,30,170
8,428,26,176
9,436,15,174
10,260,12,178
11,210,14,186
12,176,13,189
13,80,11,193
14,50,5,199
15,84,3,213
16,76,2,217
17,60,4,220
18,24,5,227
19,16,6,239
20,0,6,244
21,0,7,267
22,0,9,265
23,0,9,280
24,0,8,300
25,0,10,331
26,0,12,325
27,0,11,326
28,0,11,333
29,0,15,329
30,0,16,333
31,0,20,324
32,0,20,319
33,0,21,319
34,0,23,313
35,0,23,307
36,0,25,300
37,0,28,293
38,0,27,283
39,0,27,274
40,0,28,267
41,0,28,264
42,0,30,259
43,0,28,249
44,0,29,247
45,0,33,240
46,0,39,238
47,0,46,231
48,0,47,217
49,0,46,215
50,0,47,206
51,0,55,197
52,0,63,185
53,0,59,186
54,0,68,178
55,0,65,167
56,0,61,171
57,0,63,162
58,0,58,156
59,0,64,147
60,0,66,136
61,0,71,134
62,0,77,123
63,0,85,117
64,0,87,112
65,0,82,105
66,0,71,112
67,0,74,96
68,0,71,111
69,0,74,106
70,0,65,112
71,0,67,93
72,0,69,101
73,0,58,105
74,0,57,107
75,0,54,115
76,0,43,138
77,0,49,142
78,0,38,133
79,0,34,153
80,0,37,162
81,0,33,169
82,0,29,159
83,0,33,193
84,0,33,189
85,0,33,193
86,0,30,184
87,0,28,184
88,0,35,199
89,0,40,183
90,0,40,202
91,0,39,207
92,0,48,211
93,0,46,204
94,0,48,196
95,0,53,190
96,0,51,189
97,0,59,175
98,0,62,180
99,0,67,165
100,0,75,146
101,0,83,140
102,0,77,136
103,0,81,116
104,0,83,99
105,0,80,89
106,0,86,86
107,0,83,79
108,0,67,81
109,0,57,85
110,0,52,101
111,0,46,104
112,0,59,101
113,0,67,106
114,0,46,94
115,0,49,116
116,0,52,103
117,0,54,111
118,0,56,97
119,0,53,105
120,0,46,130
121,0,47,123
122,0,54,145
123,0,50,153
124,0,52,141
125,0,55,140
126,0,54,157
127,0,60,138
128,0,60,149
129,0,58,139
130,0,56,128
131,0,67,133
132,0,66,129
133,0,68,111
134,0,70,122
135,0,75,105
136,0,73,100
137,0,68,119
138,0,66,118
139,0,63,118
140,0,55,111
141,0,48,117
142,0,50,121
143,0,47,144
144,0,38,149
145,0,39,157
146,0,43,159
147,0,35,145
148,0,38,157
149,0,42,163
150,0,43,181
151,0,46,182
152,0,50,181
153,0,56,171
154,0,67,183
155,0,64,186
156,0,64,183
157,0,63,173
158,0,69,167
159,0,72,150
160,0,64,141
161,0,62,133
162,0,56,127
163,0,60,123
164,0,58,119
165,0,63,117
166,0,62,121
167,0,59,113
168,0,47,120
169,0,40,118
170,0,40,133
171,0,36,127
172,0,34,138
173,0,30,145
174,0,35,144
175,0,31,150
176,0,35,173
177,0,41,163
178,0,53,169
179,0,50,190
180,0,62,167
181,0,67,167
182,0,63,167
183,0,75,162
184,0,80,169
185,0,84,151
186,0,80,152
187,0,79,127
188,0,76,123
189,0,75,108
190,0,70,105
191,0,66,93
192,0,75,93
193,0,74,82
194,0,73,90
195,0,61,83
196,0,58,88
197,0,49,80
198,0,43,93
199,0,46,103
200,0,40,94
201,0,39,126
202,0,40,135
203,0,38,146
204,0,46,134
205,0,48,161
206,0,44,167
207,0,44,155
208,0,48,187
209,0,49,188
210,0,57,171
211,0,58,172
212,0,62,172
213,0,61,158
214,0,59,165
215,0,59,151
216,0,53,130
217,0,62,134
218,0,64,129
219,0,72,115
220,0,83,112
221,0,75,97
222,0,74,99
223,0,83,88
224,0,81,91
225,0,69,99
226,0,61,101
227,0,63,103
228,0,53,94
229,0,47,98
230,0,46,116
231,0,48,124
232,0,43,116
233,0,39,124
234,0,32,130
235,0,29,140
236,0,34,151
237,0,46,172
238,0,44,186
239,0,43,172
240,0,41,175
241,0,45,183
242,0,45,185
243,0,48,198
244,0,54,183
245,0,55,176
246,0,49,175
247,0,40,184
248,0,43,172
249,0,46,166
250,0,53,158
251,0,61,152
252,0,65,149
253,0,64,142
254,0,66,148
255,0,76,141
256,0,72,121
257,0,76,118
258,0,74,116
259,0,71,98
260,0,72,111
261,0,77,92
262,0,79,91
263,0,73,102
264,0,73,83
265,0,67,96
266,0,70,94
267,0,62,79
268,0,60,87
269,0,58,100
270,0,48,103
271,0,57,108
272,0,59,98
273,0,55,102
274,0,60,113
275,0,52,106
276,0,42,125
277,0,39,132
278,0,43,126
279,0,51,146
280,0,53,145
281,0,57,132
282,0,58,153
283,0,54,151
284,0,49,135
285,0,49,140
286,0,48,142
287,0,48,150
288,0,51,160
289,0,57,152
290,0,59,168
291,0,59,160
292,0,59,163
293,0,56,159
294,0,55,153
295,0,55,156
296,0,57,167
297,0,51,156
298,0,47,141
299,0,59,132
300,0,59,133
301,0,58,132
302,0,55,146
303,0,55,148
304,0,45,139
305,0,50,144
306,0,51,143
307,0,58,150
308,0,51,148
309,0,64,144
310,0,62,130
311,0,71,130
312,0,65,134
313,0,69,119
314,0,60,118
315,0,60,114
316,0,51,125
317,0,58,110
318,0,58,127
319,0,55,117
320,0,57,117
321,0,55,123
322,0,48,135
323,0,47,139
324,0,49,131
325,0,60,124
326,0,58,123
327,0,57,141
328,0,59,133
329,0,58,142
330,0,54,142
331,0,56,136
332,0,68,123
333,0,78,121
334,0,81,112
335,0,80,132
336,0,77,128
337,0,76,114
338,0,77,130
339,0,74,132
340,0,53,121
341,0,54,129
342,0,49,142
343,0,42,131
344,0,33,150
345,0,30,147
346,0,27,154
347,0,29,142
348,0,30,150
349,0,33,153
350,0,37,177
351,0,31,188
352,0,31,177
353,0,29,183
354,0,30,191
355,0,36,217
356,0,41,205
357,0,30,228
358,0,34,220
359,0,36,236
360,0,35,242
361,0,34,232
362,0,40,243
363,0,41,231
364,0,39,234
365,0,44,222
366,0,45,227
367,0,51,226
368,0,54,215
369,0,59,202
370,0,59,185
371,0,66,177
372,0,60,172
373,0,60,162
374,0,59,153
375,0,65,149
376,0,69,157
377,0,70,148
378,0,69,131
379,0,70,126
380,0,61,121
381,0,61,110
382,0,61,108
383,0,62,114
384,0,60,99
385,0,60,119
386,0,57,118
387,0,57,120
388,0,55,126
389,0,46,119
390,0,45,124
391,0,43,151
392,0,45,151
393,0,43,146
394,0,51,132
395,0,59,151
396,0,60,147
397,0,59,132
398,0,69,153
399,0,75,132
400,0,61,132
401,0,70,146
402,0,63,128
403,0,70,137
404,0,72,130
405,0,72,120
406,0,68,112
407,0,67,99
408,0,72,93
409,0,75,95
410,0,64,104
411,0,62,100
412,0,64,100
413,0,67,107
414,0,53,100
415,0,46,113
416,0,43,106
417,0,47,117
418,0,40,134
419,0,44,121
420,0,44,132
421,0,47,134
422,0,46,153
423,0,44,150
424,0,50,157
425,0,54,142
426,0,53,163
427,0,59,165
428,0,62,149
429,0,55,159
430,0,55,157
431,0,53,161
432,0,51,148
433,0,54,157
434,0,51,144
435,0,58,138
436,0,59,141
437,0,64,143
438,0,58,126
439,0,59,137
440,0,59,119
441,0,59,132
442,0,52,131
443,0,57,138
444,0,61,129
445,0,60,124
446,0,62,123
447,0,65,134
448,0,62,136
449,0,51,123
450,0,60,135
451,0,59,132
452,0,63,132
453,0,61,119
454,0,69,132
455,0,73,120
456,0,75,118
457,0,73,114
458,0,61,110
459,0,56,118
460,0,56,143
461,0,60,136
462,0,58,122
463,0,58,131
464,0,49,117
465,0,49,118
466,0,46,127
467,0,39,147
468,0,48,152
469,0,44,142
470,0,43,159
471,0,50,154
472,0,50,150
473,0,59,146
474,0,58,134
475,0,59,149
476,0,56,131
477,0,62,147
478,0,59,134
479,0,56,147
480,0,51,135
481,0,60,123
482,0,50,132
483,0,48,148
484,0,47,150
485,0,56,139
486,0,66,126
487,0,61,121
488,0,65,129
489,0,66,116
490,0,61,122
491,0,63,128
492,0,63,117
493,0,54,123
494,0,60,135
495,0,58,121
496,0,65,116
497,0,55,131
498,0,64,114
499,0,64,126
500,0,66,112
501,0,66,112
