,Wolves,Sheep,Grass
0,30,90,205
1,33,88,171
2,33,85,149
3,33,84,142
4,34,77,129
5,35,74,119
6,35,67,109
7,36,64,113
8,37,60,106
9,39,58,100
10,41,51,105
11,43,45,106
12,45,39,108
13,45,31,113
14,47,30,120
15,49,27,120
16,49,22,123
17,49,17,129
18,51,16,134
19,53,12,142
20,55,11,147
21,56,11,184
22,55,11,177
23,55,11,211
24,58,10,247
25,59,8,262
26,63,8,258
27,62,8,281
28,65,8,278
29,66,8,303
30,66,8,303
31,65,6,299
32,64,4,305
33,71,2,322
34,75,3,322
35,74,3,321
36,75,3,333
37,72,2,331
38,74,2,333
39,72,2,340
40,74,2,342
41,72,1,342
42,68,1,349
43,66,1,355
44,64,1,360
45,58,1,359
46,46,1,363
47,41,1,370
48,40,1,370
49,42,1,373
50,40,1,375
51,35,1,383
52,35,1,382
53,33,1,385
54,26,1,385
55,21,1,386
56,17,1,386
57,14,1,386
58,14,1,387
59,14,1,388
60,14,1,390
61,11,1,390
62,9,1,389
63,8,1,391
64,8,1,390
65,8,1,390
66,6,1,390
67,6,1,389
68,6,1,388
69,6,1,387
70,6,1,386
71,6,1,385
72,6,1,385
73,7,1,386
74,7,1,385
75,4,1,386
76,4,1,385
77,4,1,386
78,2,1,387
79,2,1,386
80,2,1,386
81,2,1,386
82,2,1,387
83,2,1,387
84,2,1,387
85,2,1,386
86,3,1,386
87,3,1,387
88,3,1,387
89,3,1,388
90,3,1,389
91,2,1,388
92,2,1,389
93,2,1,389
94,0,1,390
95,0,1,389
96,0,1,389
97,0,1,389
98,0,1,388
99,0,1,387
100,0,1,388
101,0,1,387
102,0,1,386
103,0,1,386
104,0,1,385
105,0,1,385
106,0,1,385
107,0,1,385
108,0,1,384
109,0,1,384
110,0,1,384
111,0,1,385
112,0,1,385
113,0,1,386
114,0,1,387
115,0,1,386
116,0,1,387
117,0,1,387
118,0,1,388
119,0,1,389
120,0,1,389
121,0,1,389
122,0,1,389
123,0,1,389
124,0,1,389
125,0,1,390
126,0,1,392
127,0,1,392
128,0,1,392
129,0,1,392
130,0,1,394
131,0,2,393
132,0,2,392
133,0,2,390
134,0,2,389
135,0,2,389
136,0,2,388
137,0,2,388
138,0,2,387
139,0,2,386
140,0,2,385
141,0,2,387
142,0,2,386
143,0,2,386
144,0,2,384
145,0,3,383
146,0,3,383
147,0,4,381
148,0,4,379
149,0,4,378
150,0,4,377
151,0,4,377
152,0,5,377
153,0,5,374
154,0,5,372
155,0,5,372
156,0,5,369
157,0,5,368
158,0,5,366
159,0,5,363
160,0,5,360
161,0,6,359
162,0,7,356
163,0,7,353
164,0,7,351
165,0,7,348
166,0,8,343
167,0,9,336
168,0,9,337
169,0,9,333
170,0,11,330
171,0,12,327
172,0,12,323
173,0,13,320
174,0,13,318
175,0,13,316
