,Wolves,Sheep,Grass
0,10,50,203
1,20,65,187
2,40,89,173
3,80,112,152
4,160,130,142
5,320,141,120
6,330,125,112
7,336,77,101
8,552,59,101
9,742,39,104
10,614,22,104
11,424,5,106
12,376,7,110
13,452,3,119
14,156,6,126
15,24,3,144
16,48,5,153
17,0,1,164
18,0,2,170
19,0,4,180
20,0,7,191
21,0,7,190
22,0,8,215
23,0,7,260
24,0,9,258
25,0,11,273
26,0,15,301
27,0,21,333
28,0,22,327
29,0,20,350
30,0,23,348
31,0,27,342
32,0,29,334
33,0,33,327
34,0,39,323
35,0,36,311
36,0,35,296
37,0,41,280
38,0,51,270
39,0,60,252
40,0,66,234
41,0,77,211
42,0,91,192
43,0,102,165
44,0,101,145
45,0,108,130
46,0,110,110
47,0,105,88
48,0,114,81
49,0,98,72
50,0,94,69
51,0,86,66
52,0,75,54
53,0,77,53
54,0,52,51
55,0,61,51
56,0,53,57
57,0,39,66
58,0,30,90
59,0,35,104
60,0,24,121
61,0,21,141
62,0,17,135
63,0,20,151
64,0,22,172
65,0,25,208
66,0,35,228
67,0,30,221
68,0,28,238
69,0,35,260
70,0,36,261
71,0,31,261
72,0,39,245
73,0,52,251
74,0,52,234
75,0,62,224
76,0,84,215
77,0,96,195
78,0,94,160
79,0,109,149
80,0,116,125
81,0,112,111
82,0,108,107
83,0,99,98
84,0,100,87
85,0,98,70
86,0,82,60
87,0,67,61
88,0,59,64
89,0,52,59
90,0,46,67
91,0,47,70
92,0,41,81
93,0,34,89
94,0,25,83
95,0,29,118
96,0,25,115
97,0,28,155
98,0,25,151
99,0,18,200
100,0,16,223
101,0,18,219
102,0,22,238
103,0,26,228
104,0,30,255
105,0,32,264
106,0,37,253
107,0,48,266
108,0,51,255
109,0,54,249
110,0,48,242
111,0,46,236
112,0,51,228
113,0,58,226
114,0,64,208
115,0,77,198
116,0,84,184
117,0,90,175
118,0,90,164
119,0,86,145
120,0,89,130
121,0,93,111
122,0,104,106
123,0,100,100
124,0,83,94
125,0,75,87
126,0,73,73
127,0,67,74
128,0,74,86
129,0,63,85
130,0,61,88
131,0,50,80
132,0,48,93
133,0,37,104
134,0,41,108
135,0,38,116
136,0,40,125
137,0,38,133
138,0,35,158
139,0,32,149
140,0,38,162
141,0,44,172
142,0,44,198
143,0,48,203
144,0,55,203
145,0,52,187
146,0,54,203
147,0,72,183
148,0,71,181
149,0,71,174
150,0,60,181
151,0,60,182
152,0,55,178
153,0,59,176
154,0,55,167
155,0,53,174
156,0,52,162
157,0,44,167
158,0,58,164
159,0,62,148
160,0,52,151
161,0,69,149
162,0,67,132
163,0,75,126
164,0,83,120
165,0,87,116
166,0,104,114
167,0,94,92
168,0,85,102
169,0,90,89
170,0,83,96
171,0,58,89
172,0,64,84
173,0,66,91
174,0,63,99
175,0,49,101
176,0,46,92
177,0,38,95
178,0,42,109
179,0,46,119
180,0,56,114
181,0,54,115
182,0,38,143
183,0,39,153
184,0,28,147
185,0,27,172
186,0,24,184
187,0,29,193
188,0,33,206
189,0,33,216
190,0,33,232
191,0,34,220
192,0,43,219
193,0,45,215
194,0,59,202
195,0,77,207
196,0,83,191
197,0,89,167
198,0,103,158
199,0,112,152
200,0,104,142
201,0,96,126
202,0,106,118
203,0,95,103
204,0,106,94
205,0,82,82
206,0,73,82
207,0,61,68
208,0,55,66
209,0,60,67
210,0,49,75
211,0,49,78
212,0,45,64
213,0,47,72
214,0,47,84
215,0,45,114
216,0,40,134
217,0,30,153
218,0,22,165
219,0,22,179
220,0,32,189
221,0,37,196
222,0,31,182
223,0,31,197
224,0,40,205
225,0,32,227
226,0,44,214
227,0,54,208
228,0,63,211
229,0,70,199
230,0,78,190
231,0,92,171
232,0,95,170
233,0,107,152
234,0,111,136
235,0,99,128
236,0,91,116
237,0,88,102
238,0,85,98
239,0,83,90
240,0,61,84
241,0,57,77
242,0,54,79
243,0,47,91
244,0,47,83
245,0,51,97
246,0,44,90
247,0,42,93
248,0,48,101
249,0,29,131
250,0,26,124
251,0,32,155
252,0,48,167
253,0,54,156
254,0,61,182
255,0,56,167
256,0,60,173
257,0,63,184
258,0,63,163
259,0,80,161
260,0,80,168
261,0,77,161
262,0,69,153
263,0,64,139
264,0,67,143
265,0,78,125
266,0,86,117
267,0,108,104
268,0,122,87
269,0,127,77
270,0,105,54
271,0,103,48
272,0,95,43
273,0,76,49
274,0,63,47
275,0,55,73
276,0,45,77
277,0,30,89
278,0,35,107
279,0,28,103
280,0,23,125
281,0,28,121
282,0,35,144
283,0,40,131
284,0,42,138
285,0,43,141
286,0,46,149
287,0,44,165
288,0,30,182
289,0,36,219
290,0,39,209
291,0,32,215
292,0,43,230
293,0,51,222
294,0,65,211
295,0,70,208
296,0,81,192
297,0,74,186
298,0,72,163
299,0,78,149
300,0,96,134
301,0,110,127
302,0,108,111
303,0,80,100
304,0,78,97
305,0,78,83
306,0,86,93
307,0,89,82
308,0,96,75
309,0,86,75
310,0,72,74
311,0,66,68
312,0,47,75
313,0,34,77
314,0,40,96
315,0,33,90
316,0,33,119
317,0,41,109
318,0,43,146
319,0,34,136
320,0,37,147
321,0,46,182
322,0,42,175
323,0,31,204
324,0,26,197
325,0,30,209
326,0,29,221
327,0,34,234
328,0,40,240
329,0,39,228
330,0,46,225
331,0,48,220
332,0,51,225
333,0,59,215
334,0,57,213
335,0,64,207
336,0,59,199
337,0,66,185
338,0,70,177
339,0,71,175
340,0,92,157
341,0,80,139
342,0,97,124
343,0,97,123
344,0,97,102
345,0,92,89
346,0,90,73
347,0,91,73
348,0,78,55
349,0,86,68
350,0,69,60
351,0,59,77
352,0,62,69
353,0,60,70
354,0,50,73
355,0,49,90
356,0,51,94
357,0,45,95
358,0,48,102
359,0,55,111
360,0,53,97
361,0,53,126
362,0,56,116
363,0,53,138
364,0,61,126
365,0,61,137
366,0,66,146
367,0,63,142
368,0,68,158
369,0,76,136
370,0,95,132
371,0,97,115
372,0,108,119
373,0,98,103
374,0,101,97
375,0,88,102
376,0,77,109
377,0,59,114
378,0,40,117
379,0,37,119
380,0,32,126
381,0,34,118
382,0,30,133
383,0,37,123
384,0,48,143
385,0,41,137
386,0,52,140
387,0,64,125
388,0,56,133
389,0,54,143
390,0,58,178
391,0,56,183
392,0,54,179
393,0,57,160
394,0,50,172
395,0,66,170
396,0,68,176
397,0,73,160
398,0,63,161
399,0,70,154
400,0,68,139
401,0,75,143
402,0,65,131
403,0,65,126
404,0,64,121
405,0,67,131
406,0,64,117
407,0,60,123
408,0,53,143
409,0,43,140
410,0,48,140
411,0,44,129
412,0,36,146
413,0,37,157
414,0,46,157
415,0,50,148
416,0,52,157
417,0,55,151
418,0,62,170
419,0,66,169
420,0,65,149
421,0,71,145
422,0,87,147
423,0,82,124
424,0,88,122
425,0,87,126
426,0,90,136
427,0,82,128
428,0,68,119
429,0,66,115
430,0,60,114
431,0,50,112
432,0,59,105
433,0,51,108
434,0,48,101
435,0,41,105
436,0,44,121
437,0,41,117
438,0,33,143
439,0,23,138
440,0,24,150
441,0,22,164
442,0,23,179
443,0,25,215
444,0,31,209
445,0,21,229
446,0,29,222
447,0,41,239
448,0,37,240
449,0,48,228
450,0,58,227
451,0,76,212
452,0,85,206
453,0,98,184
454,0,102,183
455,0,85,174
456,0,98,156
457,0,102,140
458,0,96,130
459,0,107,117
460,0,87,101
461,0,85,82
462,0,94,76
463,0,81,73
464,0,71,62
465,0,70,66
466,0,49,57
467,0,38,76
468,0,34,71
469,0,32,93
470,0,35,90
471,0,38,125
472,0,21,120
473,0,25,143
474,0,16,163
475,0,17,198
476,0,15,191
477,0,20,209
478,0,22,218
479,0,23,248
480,0,22,242
481,0,26,256
482,0,25,268
483,0,26,285
484,0,21,278
485,0,27,294
486,0,39,279
487,0,46,279
488,0,46,266
489,0,44,259
490,0,40,251
491,0,50,247
492,0,58,238
493,0,65,231
494,0,74,217
495,0,70,205
496,0,65,196
497,0,77,188
498,0,78,177
499,0,79,164
500,0,81,149
501,0,81,149
