,Wolves,Sheep,Grass
0,10,50,206
1,20,53,188
2,40,58,182
3,80,63,178
4,160,65,161
5,320,66,156
6,230,46,152
7,376,34,144
8,324,27,146
9,480,20,148
10,306,13,155
11,292,11,159
12,288,12,168
13,146,12,178
14,68,11,184
15,44,15,193
16,24,13,197
17,40,11,208
18,18,10,212
19,36,13,220
20,8,16,224
21,16,13,220
22,4,16,247
23,8,11,263
24,16,9,279
25,6,10,298
26,12,12,316
27,24,11,309
28,18,12,321
29,4,15,318
30,8,20,311
31,16,21,305
32,0,26,304
33,0,32,291
34,0,35,286
35,0,38,275
36,0,38,267
37,0,38,259
38,0,42,258
39,0,44,249
40,0,50,237
41,0,54,215
42,0,57,205
43,0,62,190
44,0,77,183
45,0,74,178
46,0,69,176
47,0,64,174
48,0,68,160
49,0,64,159
50,0,48,153
51,0,48,144
52,0,44,140
53,0,43,144
54,0,41,159
55,0,39,152
56,0,46,151
57,0,50,163
58,0,53,148
59,0,61,143
60,0,64,142
61,0,63,145
62,0,64,153
63,0,63,163
64,0,69,142
65,0,66,135
66,0,66,134
67,0,64,122
68,0,71,119
69,0,86,130
70,0,76,126
71,0,57,124
72,0,68,125
73,0,68,115
74,0,67,115
75,0,64,108
76,0,58,106
77,0,54,103
78,0,61,89
79,0,64,94
80,0,63,97
81,0,54,112
82,0,57,119
83,0,49,108
84,0,44,142
85,0,46,135
86,0,38,143
87,0,36,171
88,0,36,162
89,0,35,165
90,0,36,172
91,0,39,189
92,0,40,175
93,0,43,178
94,0,37,178
95,0,28,184
96,0,31,187
97,0,35,188
98,0,36,209
99,0,40,200
100,0,43,211
101,0,49,208
102,0,49,206
103,0,48,188
104,0,50,190
105,0,51,179
106,0,52,179
107,0,58,173
108,0,61,161
109,0,57,153
110,0,65,148
111,0,68,132
112,0,69,142
113,0,78,131
114,0,70,129
115,0,80,124
116,0,78,110
117,0,70,122
118,0,77,108
119,0,79,105
120,0,68,113
121,0,59,102
122,0,56,101
123,0,52,101
124,0,59,108
125,0,63,119
126,0,51,125
127,0,52,121
128,0,46,130
129,0,54,139
130,0,52,127
131,0,44,145
132,0,30,140
133,0,33,151
134,0,33,175
135,0,37,185
136,0,39,191
137,0,40,193
138,0,47,199
139,0,35,185
140,0,40,195
141,0,34,196
142,0,34,199
143,0,39,194
144,0,38,193
145,0,44,183
146,0,46,195
147,0,55,178
148,0,58,197
149,0,66,181
150,0,75,173
151,0,81,157
152,0,74,151
153,0,64,138
154,0,62,133
155,0,66,117
156,0,74,113
157,0,72,110
158,0,65,111
159,0,68,104
160,0,64,110
161,0,53,112
162,0,52,120
163,0,47,111
164,0,50,128
165,0,40,116
166,0,45,128
167,0,42,139
168,0,45,144
169,0,43,131
170,0,44,144
171,0,52,148
172,0,58,165
173,0,50,149
174,0,50,152
175,0,55,158
176,0,61,159
177,0,54,173
178,0,54,171
179,0,51,158
180,0,54,168
181,0,52,156
182,0,61,168
183,0,59,154
184,0,58,153
185,0,59,146
186,0,67,133
187,0,68,133
188,0,69,119
189,0,66,128
190,0,61,127
191,0,57,110
192,0,59,133
193,0,51,132
194,0,56,120
195,0,64,119
196,0,56,118
197,0,53,122
198,0,50,122
199,0,50,128
200,0,45,134
201,0,45,149
202,0,45,143
203,0,37,149
204,0,35,140
205,0,36,149
206,0,34,155
207,0,37,160
208,0,44,179
209,0,48,171
210,0,46,161
211,0,49,173
212,0,46,163
213,0,49,160
214,0,50,172
215,0,55,160
216,0,68,173
217,0,67,155
218,0,63,153
219,0,62,151
220,0,61,141
221,0,58,145
222,0,62,130
223,0,64,137
224,0,67,136
225,0,70,124
226,0,69,114
227,0,79,117
228,0,80,102
229,0,77,117
230,0,79,98
231,0,78,94
232,0,79,112
233,0,71,99
234,0,64,100
235,0,54,108
236,0,49,110
237,0,53,116
238,0,52,139
239,0,45,135
240,0,45,137
241,0,47,136
242,0,48,142
243,0,54,132
244,0,48,119
245,0,53,115
246,0,63,124
247,0,61,145
248,0,59,135
249,0,62,152
250,0,67,153
251,0,63,138
252,0,62,148
253,0,56,137
254,0,50,136
255,0,49,146
256,0,44,146
257,0,42,135
258,0,47,142
259,0,54,139
260,0,61,136
261,0,52,122
262,0,50,131
263,0,50,140
264,0,53,139
265,0,55,124
266,0,61,123
267,0,67,119
268,0,62,134
269,0,71,130
270,0,69,129
271,0,75,116
272,0,66,136
273,0,52,136
274,0,49,137
275,0,54,135
276,0,52,133
277,0,60,129
278,0,67,123
279,0,66,111
280,0,67,126
281,0,74,123
282,0,74,113
283,0,69,116
284,0,59,116
285,0,55,131
286,0,62,118
287,0,54,119
288,0,60,139
289,0,58,132
290,0,61,133
291,0,60,133
292,0,49,139
293,0,54,126
294,0,49,128
295,0,47,132
296,0,45,151
297,0,48,139
298,0,45,165
299,0,45,163
300,0,45,154
301,0,45,160
302,0,41,166
303,0,33,176
304,0,38,177
305,0,43,168
306,0,49,177
307,0,50,162
308,0,53,155
309,0,55,159
310,0,56,150
311,0,55,150
312,0,54,167
313,0,55,151
314,0,53,160
315,0,50,139
316,0,55,141
317,0,61,134
318,0,69,127
319,0,65,134
320,0,72,115
321,0,71,110
322,0,68,117
323,0,60,114
324,0,64,108
325,0,64,102
326,0,62,92
327,0,69,116
328,0,62,118
329,0,63,116
330,0,62,113
331,0,62,100
332,0,56,105
333,0,52,111
334,0,55,131
335,0,53,141
336,0,55,139
337,0,58,126
338,0,62,137
339,0,67,129
340,0,72,136
341,0,66,140
342,0,63,128
343,0,62,139
344,0,60,129
345,0,60,127
346,0,58,140
347,0,57,135
348,0,57,119
349,0,51,134
350,0,62,121
351,0,56,133
352,0,63,132
353,0,59,137
354,0,52,125
355,0,49,136
356,0,49,143
357,0,43,148
358,0,43,139
359,0,43,152
360,0,45,171
361,0,46,174
362,0,40,160
363,0,35,162
364,0,38,174
365,0,38,193
366,0,44,195
367,0,38,200
368,0,43,192
369,0,43,198
370,0,44,199
371,0,39,197
372,0,35,197
373,0,36,205
374,0,44,192
375,0,40,191
376,0,43,187
377,0,51,181
378,0,52,177
379,0,56,180
380,0,65,179
381,0,60,170
382,0,66,170
383,0,70,161
384,0,73,142
385,0,77,128
386,0,75,126
387,0,74,101
388,0,75,92
389,0,76,92
390,0,70,105
391,0,76,112
392,0,60,104
393,0,55,120
394,0,55,111
395,0,51,117
396,0,44,121
397,0,42,135
398,0,39,137
399,0,45,125
400,0,46,134
401,0,43,126
402,0,47,141
403,0,58,132
404,0,54,146
405,0,58,135
406,0,56,161
407,0,50,152
408,0,49,187
409,0,53,185
410,0,53,171
411,0,45,177
412,0,45,171
413,0,44,170
414,0,43,166
415,0,43,171
416,0,52,168
417,0,58,152
418,0,54,167
419,0,56,149
420,0,51,150
421,0,59,148
422,0,56,138
423,0,64,140
424,0,66,129
425,0,61,146
426,0,57,147
427,0,59,133
428,0,53,143
429,0,46,129
430,0,48,129
431,0,55,131
432,0,54,138
433,0,59,134
434,0,67,136
435,0,80,127
436,0,65,135
437,0,55,137
438,0,58,130
439,0,55,113
440,0,61,130
441,0,58,133
442,0,60,122
443,0,58,137
444,0,62,125
445,0,42,148
446,0,39,138
447,0,50,136
448,0,47,147
449,0,50,133
450,0,53,138
451,0,56,133
452,0,58,146
453,0,60,145
454,0,56,133
455,0,61,139
456,0,52,130
457,0,59,148
458,0,59,138
459,0,53,150
460,0,54,155
461,0,53,159
462,0,60,151
463,0,53,144
464,0,59,149
465,0,54,164
466,0,51,165
467,0,50,148
468,0,55,161
469,0,61,149
470,0,51,153
471,0,58,145
472,0,56,167
473,0,47,171
474,0,49,157
475,0,43,159
476,0,48,160
477,0,54,169
478,0,51,155
479,0,55,158
480,0,51,154
481,0,54,139
482,0,56,133
483,0,57,157
484,0,52,154
485,0,52,152
486,0,56,139
487,0,61,136
488,0,58,142
489,0,49,155
490,0,46,155
491,0,40,164
492,0,43,164
493,0,47,153
494,0,48,164
495,0,46,151
496,0,50,156
497,0,57,141
498,0,61,139
499,0,65,152
500,0,64,131
501,0,64,131
