,Wolves,Sheep,Grass
0,10,50,203
1,20,56,195
2,40,56,180
3,80,57,173
4,160,60,163
5,320,55,160
6,222,45,152
7,164,37,152
8,232,38,157
9,248,27,159
10,258,28,160
11,100,16,160
12,176,14,168
13,100,11,171
14,136,13,172
15,36,13,178
16,72,11,184
17,30,7,200
18,60,6,207
19,64,9,215
20,66,9,226
21,38,12,223
22,12,12,265
23,24,11,262
24,18,10,299
25,4,11,308
26,8,10,304
27,16,12,322
28,0,12,318
29,0,13,328
30,0,15,328
31,0,15,330
32,0,20,326
33,0,22,319
34,0,21,317
35,0,22,314
36,0,22,310
37,0,23,304
38,0,22,299
39,0,22,290
40,0,24,285
41,0,23,279
42,0,22,276
43,0,24,272
44,0,22,269
45,0,24,268
46,0,26,262
47,0,29,257
48,0,30,262
49,0,29,258
50,0,30,251
51,0,32,252
52,0,33,253
53,0,29,244
54,0,31,241
55,0,31,236
56,0,33,237
57,0,34,240
58,0,37,237
59,0,38,231
60,0,38,234
61,0,37,230
62,0,38,236
63,0,40,237
64,0,42,237
65,0,36,229
66,0,36,239
67,0,38,228
68,0,40,226
69,0,42,223
70,0,38,232
71,0,40,216
72,0,39,220
73,0,35,213
74,0,35,211
75,0,38,216
76,0,38,199
77,0,39,193
78,0,42,189
79,0,40,198
80,0,38,191
81,0,38,191
82,0,40,177
83,0,42,170
84,0,48,164
85,0,48,162
86,0,51,157
87,0,48,157
88,0,48,162
89,0,52,162
90,0,51,152
91,0,52,159
92,0,51,159
93,0,55,143
94,0,57,155
95,0,58,158
96,0,62,144
97,0,65,152
98,0,67,157
99,0,59,163
100,0,56,150
101,0,49,159
102,0,47,143
103,0,49,161
104,0,50,153
105,0,47,155
106,0,47,160
107,0,46,146
108,0,51,156
109,0,52,138
110,0,55,133
111,0,59,147
112,0,60,136
113,0,62,133
114,0,61,143
115,0,61,138
116,0,64,120
117,0,58,131
118,0,58,128
119,0,57,112
120,0,55,130
121,0,54,134
122,0,55,134
123,0,56,134
124,0,54,121
125,0,54,121
126,0,49,136
127,0,51,140
128,0,46,137
129,0,46,157
130,0,43,147
131,0,36,154
132,0,39,157
133,0,40,177
134,0,36,178
135,0,34,190
136,0,38,178
137,0,36,186
138,0,37,196
139,0,36,184
140,0,38,188
141,0,41,187
142,0,47,174
143,0,47,186
144,0,49,184
145,0,53,177
146,0,56,159
147,0,57,154
148,0,58,151
149,0,59,153
150,0,62,153
151,0,57,145
152,0,53,131
153,0,52,133
154,0,52,128
155,0,50,138
156,0,51,142
157,0,53,128
158,0,50,126
159,0,52,135
160,0,53,150
161,0,58,131
162,0,57,139
163,0,56,152
164,0,57,145
165,0,56,142
166,0,58,127
167,0,56,143
168,0,63,143
169,0,69,138
170,0,67,126
171,0,60,140
172,0,58,128
173,0,57,144
174,0,61,131
175,0,60,131
176,0,57,133
177,0,59,121
178,0,56,133
179,0,55,127
180,0,58,126
181,0,57,117
182,0,52,124
183,0,51,136
184,0,57,126
185,0,57,139
186,0,51,138
187,0,51,143
188,0,48,156
189,0,47,142
190,0,53,156
191,0,54,153
192,0,56,143
193,0,57,147
194,0,53,156
195,0,50,145
196,0,51,141
197,0,43,141
198,0,45,138
199,0,45,146
200,0,46,145
201,0,42,146
202,0,47,137
203,0,49,137
204,0,46,139
205,0,46,145
206,0,44,154
207,0,48,153
208,0,50,140
209,0,53,142
210,0,57,156
211,0,63,153
212,0,62,137
213,0,65,137
214,0,60,129
215,0,57,113
216,0,58,128
217,0,62,115
218,0,63,133
219,0,55,122
220,0,54,126
221,0,52,126
222,0,52,126
223,0,55,121
224,0,54,109
225,0,53,121
226,0,57,118
227,0,60,105
228,0,54,103
229,0,48,111
230,0,48,117
231,0,50,123
232,0,53,134
233,0,53,150
234,0,53,155
235,0,56,143
236,0,63,149
237,0,63,136
238,0,67,137
239,0,74,126
240,0,62,123
241,0,60,136
242,0,49,129
243,0,51,141
244,0,52,145
245,0,48,144
246,0,49,158
247,0,53,156
248,0,56,141
249,0,51,144
250,0,49,135
251,0,52,146
252,0,50,144
253,0,53,136
254,0,46,156
255,0,49,148
256,0,50,145
257,0,49,163
258,0,46,147
259,0,51,162
